* Dictionary *
cycle:		cycle # (supergame within a session)
period:		period # (period within a cycle)
beta:			beta, = 999 if one-shot treatment (OS), = 999999 if infinity treatment
z:			public signal, set to missing if beta = 999999, or in two occasion because it was not recorded
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
coop:			= 1 if subject cooperated, = 0 o/w
group:		identifies subjects that were grouped together for a cycle
id:			id #, constant within a session
**************

cycle	period	beta	z	date	coop	group	id
3	16	0	20	111401	1	117	34
3	17	0	18	111401	0	117	34
3	18	0	16	111401	0	117	34
3	19	0	18	111401	1	117	34
3	20	0	18	111401	1	117	34
3	21	0	16	111401	0	117	34
3	22	0	16	111401	0	117	34
3	23	0	18	111401	1	117	34
3	24	0	18	111401	1	117	34
3	25	0	16	111401	0	117	34
3	26	0	16	111401	0	117	34
3	27	0	18	111401	1	117	34
4	1	0	20	111401	1	118	34
4	2	0	20	111401	1	118	34
4	3	0	18	111401	0	118	34
4	4	0	16	111401	0	118	34
4	5	0	18	111401	0	118	34
4	6	0	20	111401	1	118	34
4	7	0	18	111401	0	118	34
4	8	0	16	111401	0	118	34
4	9	0	18	111401	0	118	34
4	10	0	18	111401	0	118	34
4	11	0	16	111401	0	118	34
4	12	0	20	111401	1	118	34
4	13	0	20	111401	1	118	34
4	14	0	18	111401	0	118	34
4	15	0	18	111401	1	118	34
4	16	0	20	111401	1	118	34
4	17	0	18	111401	0	118	34
4	18	0	18	111401	1	118	34
5	1	0	20	111401	1	127	34
5	2	0	18	111401	0	127	34
5	3	0	18	111401	1	127	34
6	1	0	18	111401	0	132	34
6	2	0	16	111401	0	132	34
6	3	0	16	111401	0	132	34
6	4	0	18	111401	1	132	34
6	5	0	16	111401	0	132	34
6	6	0	18	111401	1	132	34
6	7	0	16	111401	0	132	34
7	1	0	18	111401	0	142	34
7	2	0	20	111401	1	142	34
7	3	0	20	111401	1	142	34
7	4	0	18	111401	0	142	34
7	5	0	16	111401	0	142	34
7	6	0	20	111401	1	142	34
7	7	0	20	111401	1	142	34
7	8	0	18	111401	0	142	34
7	9	0	20	111401	1	142	34
7	10	0	18	111401	0	142	34
7	11	0	20	111401	1	142	34
8	1	0	18	111401	0	146	34
9	1	0	20	111401	1	155	34
9	2	0	18	111401	0	155	34
9	3	0	18	111401	1	155	34
9	4	0	16	111401	0	155	34
9	5	0	18	111401	0	155	34
9	6	0	18	111401	1	155	34
9	7	0	20	111401	1	155	34
9	8	0	20	111401	1	155	34
9	9	0	16	111401	0	155	34
9	10	0	16	111401	0	155	34
9	11	0	18	111401	0	155	34
9	12	0	16	111401	0	155	34
9	13	0	16	111401	0	155	34
9	14	0	16	111401	0	155	34
10	1	0	20	111401	1	162	34
10	2	0	20	111401	1	162	34
10	3	0	18	111401	0	162	34
10	4	0	18	111401	1	162	34
10	5	0	20	111401	1	162	34
10	6	0	18	111401	0	162	34
10	7	0	18	111401	1	162	34
1	1	0	18	111401	1	100	35
2	1	0	18	111401	1	108	35
2	2	0	20	111401	1	108	35
3	1	0	18	111401	1	111	35
3	2	0	18	111401	0	111	35
3	3	0	20	111401	1	111	35
3	4	0	20	111401	1	111	35
3	5	0	20	111401	1	111	35
3	6	0	20	111401	1	111	35
3	7	0	20	111401	1	111	35
3	8	0	20	111401	1	111	35
3	9	0	20	111401	1	111	35
3	10	0	20	111401	1	111	35
3	11	0	20	111401	1	111	35
3	12	0	20	111401	1	111	35
3	13	0	20	111401	1	111	35
3	14	0	20	111401	1	111	35
3	15	0	20	111401	1	111	35
3	16	0	20	111401	1	111	35
3	17	0	20	111401	1	111	35
3	18	0	20	111401	1	111	35
3	19	0	20	111401	1	111	35
3	20	0	20	111401	1	111	35
3	21	0	20	111401	1	111	35
3	22	0	20	111401	1	111	35
3	23	0	20	111401	1	111	35
3	24	0	20	111401	1	111	35
3	25	0	20	111401	1	111	35
3	26	0	20	111401	1	111	35
3	27	0	20	111401	1	111	35
4	1	0	18	111401	1	121	35
4	2	0	20	111401	1	121	35
4	3	0	18	111401	1	121	35
4	4	0	16	111401	0	121	35
4	5	0	20	111401	1	121	35
4	6	0	18	111401	1	121	35
4	7	0	18	111401	1	121	35
4	8	0	16	111401	0	121	35
4	9	0	18	111401	0	121	35
4	10	0	20	111401	1	121	35
4	11	0	20	111401	1	121	35
4	12	0	18	111401	1	121	35
4	13	0	20	111401	1	121	35
4	14	0	20	111401	1	121	35
4	15	0	18	111401	1	121	35
4	16	0	18	111401	1	121	35
4	17	0	18	111401	0	121	35
4	18	0	18	111401	0	121	35
5	1	0	18	111401	1	130	35
5	2	0	18	111401	1	130	35
5	3	0	20	111401	1	130	35
6	1	0	20	111401	1	136	35
6	2	0	20	111401	1	136	35
6	3	0	20	111401	1	136	35
6	4	0	20	111401	1	136	35
6	5	0	20	111401	1	136	35
6	6	0	20	111401	1	136	35
6	7	0	20	111401	1	136	35
7	1	0	20	111401	1	145	35
7	2	0	20	111401	1	145	35
7	3	0	20	111401	1	145	35
7	4	0	20	111401	1	145	35
7	5	0	20	111401	1	145	35
7	6	0	20	111401	1	145	35
7	7	0	20	111401	1	145	35
7	8	0	20	111401	1	145	35
7	9	0	20	111401	1	145	35
7	10	0	20	111401	1	145	35
7	11	0	20	111401	1	145	35
8	1	0	18	111401	1	146	35
9	1	0	20	111401	1	154	35
9	2	0	20	111401	1	154	35
9	3	0	20	111401	1	154	35
9	4	0	20	111401	1	154	35
9	5	0	20	111401	1	154	35
9	6	0	20	111401	1	154	35
9	7	0	20	111401	1	154	35
9	8	0	20	111401	1	154	35
9	9	0	20	111401	1	154	35
9	10	0	20	111401	1	154	35
9	11	0	20	111401	1	154	35
9	12	0	20	111401	1	154	35
9	13	0	20	111401	1	154	35
9	14	0	20	111401	1	154	35
10	1	0	20	111401	1	161	35
10	2	0	20	111401	1	161	35
10	3	0	20	111401	1	161	35
10	4	0	20	111401	1	161	35
10	5	0	20	111401	1	161	35
10	6	0	20	111401	1	161	35
10	7	0	20	111401	1	161	35
1	1	0	20	111401	1	101	36
2	1	0	18	111401	0	107	36
2	2	0	16	111401	0	107	36
3	1	0	18	111401	0	116	36
3	2	0	18	111401	1	116	36
3	3	0	18	111401	1	116	36
3	4	0	16	111401	0	116	36
3	5	0	16	111401	0	116	36
3	6	0	18	111401	0	116	36
3	7	0	20	111401	1	116	36
3	8	0	20	111401	1	116	36
3	9	0	20	111401	1	116	36
3	10	0	20	111401	1	116	36
3	11	0	20	111401	1	116	36
3	12	0	20	111401	1	116	36
3	13	0	20	111401	1	116	36
3	14	0	20	111401	1	116	36
3	15	0	20	111401	1	116	36
3	16	0	20	111401	1	116	36
3	17	0	20	111401	1	116	36
3	18	0	20	111401	1	116	36
3	19	0	20	111401	1	116	36
3	20	0	20	111401	1	116	36
3	21	0	20	111401	1	116	36
3	22	0	20	111401	1	116	36
3	23	0	20	111401	1	116	36
3	24	0	20	111401	1	116	36
3	25	0	20	111401	1	116	36
3	26	0	20	111401	1	116	36
3	27	0	20	111401	1	116	36
4	1	0	18	111401	1	122	36
4	2	0	18	111401	0	122	36
4	3	0	20	111401	1	122	36
4	4	0	20	111401	1	122	36
4	5	0	20	111401	1	122	36
4	6	0	18	111401	1	122	36
4	7	0	16	111401	0	122	36
4	8	0	18	111401	0	122	36
4	9	0	18	111401	0	122	36
4	10	0	16	111401	0	122	36
4	11	0	16	111401	0	122	36
4	12	0	18	111401	0	122	36
4	13	0	18	111401	0	122	36
4	14	0	20	111401	1	122	36
4	15	0	20	111401	1	122	36
4	16	0	18	111401	0	122	36
4	17	0	18	111401	0	122	36
4	18	0	18	111401	1	122	36
5	1	0	20	111401	1	127	36
5	2	0	18	111401	1	127	36
5	3	0	18	111401	0	127	36
6	1	0	18	111401	1	134	36
6	2	0	20	111401	1	134	36
6	3	0	20	111401	1	134	36
6	4	0	18	111401	1	134	36
6	5	0	20	111401	1	134	36
6	6	0	18	111401	1	134	36
6	7	0	20	111401	1	134	36
7	1	0	20	111401	1	144	36
7	2	0	20	111401	1	144	36
7	3	0	20	111401	1	144	36
7	4	0	20	111401	1	144	36
7	5	0	20	111401	1	144	36
7	6	0	18	111401	1	144	36
7	7	0	18	111401	0	144	36
7	8	0	18	111401	0	144	36
7	9	0	18	111401	0	144	36
7	10	0	16	111401	0	144	36
7	11	0	16	111401	0	144	36
8	1	0	20	111401	1	148	36
9	1	0	18	111401	1	159	36
9	2	0	18	111401	1	159	36
9	3	0	18	111401	0	159	36
9	4	0	18	111401	1	159	36
9	5	0	16	111401	0	159	36
9	6	0	16	111401	0	159	36
9	7	0	16	111401	0	159	36
9	8	0	18	111401	0	159	36
9	9	0	18	111401	1	159	36
9	10	0	16	111401	0	159	36
9	11	0	18	111401	0	159	36
9	12	0	18	111401	1	159	36
9	13	0	16	111401	0	159	36
9	14	0	16	111401	0	159	36
10	1	0	20	111401	1	161	36
10	2	0	20	111401	1	161	36
10	3	0	20	111401	1	161	36
10	4	0	20	111401	1	161	36
10	5	0	20	111401	1	161	36
10	6	0	20	111401	1	161	36
10	7	0	20	111401	1	161	36
1	1	0	20	111401	1	103	37
2	1	0	20	111401	1	105	37
2	2	0	20	111401	1	105	37
3	1	0	18	111401	1	114	37
3	2	0	18	111401	0	114	37
3	3	0	18	111401	1	114	37
3	4	0	16	111401	0	114	37
3	5	0	16	111401	0	114	37
3	6	0	18	111401	1	114	37
3	7	0	18	111401	1	114	37
3	8	0	18	111401	0	114	37
3	9	0	16	111401	0	114	37
3	10	0	16	111401	0	114	37
3	11	0	16	111401	0	114	37
3	12	0	16	111401	0	114	37
3	13	0	16	111401	0	114	37
3	14	0	16	111401	0	114	37
3	15	0	16	111401	0	114	37
3	16	0	16	111401	0	114	37
3	17	0	16	111401	0	114	37
3	18	0	16	111401	0	114	37
3	19	0	16	111401	0	114	37
3	20	0	16	111401	0	114	37
3	21	0	18	111401	0	114	37
3	22	0	20	111401	1	114	37
3	23	0	20	111401	1	114	37
3	24	0	20	111401	1	114	37
3	25	0	20	111401	1	114	37
3	26	0	20	111401	1	114	37
3	27	0	20	111401	1	114	37
4	1	0	18	111401	1	123	37
4	2	0	18	111401	0	123	37
4	3	0	20	111401	1	123	37
4	4	0	20	111401	1	123	37
4	5	0	20	111401	1	123	37
4	6	0	20	111401	1	123	37
4	7	0	20	111401	1	123	37
4	8	0	20	111401	1	123	37
4	9	0	20	111401	1	123	37
4	10	0	20	111401	1	123	37
4	11	0	20	111401	1	123	37
4	12	0	20	111401	1	123	37
4	13	0	20	111401	1	123	37
4	14	0	20	111401	1	123	37
4	15	0	20	111401	1	123	37
4	16	0	20	111401	1	123	37
4	17	0	20	111401	1	123	37
4	18	0	20	111401	1	123	37
5	1	0	18	111401	1	128	37
5	2	0	18	111401	1	128	37
5	3	0	16	111401	0	128	37
6	1	0	20	111401	1	138	37
6	2	0	20	111401	1	138	37
6	3	0	20	111401	1	138	37
6	4	0	20	111401	1	138	37
6	5	0	20	111401	1	138	37
6	6	0	20	111401	1	138	37
6	7	0	20	111401	1	138	37
7	1	0	20	111401	1	141	37
7	2	0	20	111401	1	141	37
7	3	0	20	111401	1	141	37
7	4	0	20	111401	1	141	37
7	5	0	20	111401	1	141	37
7	6	0	20	111401	1	141	37
7	7	0	20	111401	1	141	37
7	8	0	20	111401	1	141	37
7	9	0	20	111401	1	141	37
7	10	0	20	111401	1	141	37
7	11	0	20	111401	1	141	37
8	1	0	20	111401	1	150	37
9	1	0	20	111401	1	154	37
9	2	0	20	111401	1	154	37
9	3	0	20	111401	1	154	37
9	4	0	20	111401	1	154	37
9	5	0	20	111401	1	154	37
9	6	0	20	111401	1	154	37
9	7	0	20	111401	1	154	37
9	8	0	20	111401	1	154	37
9	9	0	20	111401	1	154	37
9	10	0	20	111401	1	154	37
9	11	0	20	111401	1	154	37
9	12	0	20	111401	1	154	37
9	13	0	20	111401	1	154	37
9	14	0	20	111401	1	154	37
10	1	0	20	111401	1	166	37
10	2	0	18	111401	1	166	37
10	3	0	18	111401	0	166	37
10	4	0	18	111401	1	166	37
10	5	0	18	111401	0	166	37
10	6	0	20	111401	1	166	37
10	7	0	20	111401	1	166	37
1	1	0	20	111401	1	101	38
2	1	0	20	111401	1	105	38
2	2	0	20	111401	1	105	38
3	1	0	20	111401	1	113	38
3	2	0	20	111401	1	113	38
3	3	0	18	111401	1	113	38
3	4	0	18	111401	0	113	38
3	5	0	18	111401	1	113	38
3	6	0	18	111401	1	113	38
3	7	0	20	111401	1	113	38
3	8	0	20	111401	1	113	38
3	9	0	18	111401	1	113	38
3	10	0	20	111401	1	113	38
3	11	0	20	111401	1	113	38
3	12	0	20	111401	1	113	38
3	13	0	18	111401	1	113	38
3	14	0	20	111401	1	113	38
3	15	0	20	111401	1	113	38
3	16	0	18	111401	1	113	38
3	17	0	18	111401	1	113	38
3	18	0	18	111401	1	113	38
3	19	0	18	111401	0	113	38
3	20	0	20	111401	1	113	38
3	21	0	20	111401	1	113	38
3	22	0	20	111401	1	113	38
3	23	0	18	111401	1	113	38
3	24	0	16	111401	0	113	38
3	25	0	18	111401	0	113	38
3	26	0	16	111401	0	113	38
3	27	0	20	111401	1	113	38
4	1	0	20	111401	1	118	38
4	2	0	20	111401	1	118	38
4	3	0	18	111401	1	118	38
4	4	0	16	111401	0	118	38
4	5	0	18	111401	1	118	38
4	6	0	20	111401	1	118	38
4	7	0	18	111401	1	118	38
4	8	0	16	111401	0	118	38
4	9	0	18	111401	1	118	38
4	10	0	18	111401	1	118	38
4	11	0	16	111401	0	118	38
4	12	0	20	111401	1	118	38
4	13	0	20	111401	1	118	38
4	14	0	18	111401	1	118	38
4	15	0	18	111401	0	118	38
4	16	0	20	111401	1	118	38
4	17	0	18	111401	1	118	38
4	18	0	18	111401	0	118	38
5	1	0	20	111401	1	126	38
5	2	0	18	111401	0	126	38
5	3	0	16	111401	0	126	38
6	1	0	20	111401	1	133	38
6	2	0	20	111401	1	133	38
6	3	0	18	111401	0	133	38
6	4	0	20	111401	1	133	38
6	5	0	20	111401	1	133	38
6	6	0	16	111401	0	133	38
6	7	0	18	111401	1	133	38
7	1	0	18	111401	1	140	38
7	2	0	18	111401	0	140	38
7	3	0	16	111401	0	140	38
7	4	0	20	111401	1	140	38
7	5	0	20	111401	1	140	38
7	6	0	18	111401	0	140	38
7	7	0	20	111401	1	140	38
7	8	0	16	111401	0	140	38
7	9	0	18	111401	1	140	38
7	10	0	16	111401	0	140	38
7	11	0	18	111401	1	140	38
8	1	0	20	111401	1	152	38
9	1	0	20	111401	1	158	38
9	2	0	20	111401	1	158	38
9	3	0	18	111401	0	158	38
9	4	0	20	111401	1	158	38
9	5	0	18	111401	1	158	38
9	6	0	18	111401	0	158	38
9	7	0	18	111401	1	158	38
9	8	0	16	111401	0	158	38
9	9	0	18	111401	1	158	38
9	10	0	20	111401	1	158	38
9	11	0	20	111401	1	158	38
9	12	0	20	111401	1	158	38
9	13	0	18	111401	0	158	38
9	14	0	18	111401	1	158	38
10	1	0	20	111401	1	166	38
10	2	0	18	111401	0	166	38
10	3	0	18	111401	1	166	38
10	4	0	18	111401	0	166	38
10	5	0	18	111401	1	166	38
10	6	0	20	111401	1	166	38
10	7	0	20	111401	1	166	38
1	1	1	19.99	111601	1	177	39
1	2	1	18.97	111601	0	177	39
1	3	1	17.73	111601	0	177	39
1	4	1	17	111601	1	177	39
1	5	1	16	111601	0	177	39
1	6	1	20.38	111601	1	177	39
1	7	1	19.88	111601	1	177	39
1	8	1	21.85	111601	1	177	39
1	9	1	18.09	111601	1	177	39
1	10	1	20.03	111601	0	177	39
1	11	1	21.24	111601	1	177	39
1	12	1	17.75	111601	1	177	39
1	13	1	17.9	111601	0	177	39
1	14	1	15.05	111601	0	177	39
1	15	1	20.21	111601	0	177	39
1	16	1	19.97	111601	0	177	39
1	17	1	17.65	111601	1	177	39
1	18	1	20.32	111601	1	177	39
1	19	1	21.45	111601	1	177	39
1	20	1	20.33	111601	1	177	39
1	21	1	20.05	111601	1	177	39
2	1	1	18.84	111601	1	185	39
2	2	1	13.83	111601	0	185	39
2	3	1	16.61	111601	0	185	39
2	4	1	15.16	111601	1	185	39
2	5	1	18.67	111601	1	185	39
2	6	1	19.53	111601	1	185	39
2	7	1	24.6	111601	1	185	39
2	8	1	21.44	111601	1	185	39
2	9	1	20.5	111601	1	185	39
2	10	1	19.15	111601	1	185	39
2	11	1	16.06	111601	0	185	39
2	12	1	16.03	111601	0	185	39
2	13	1	18.23	111601	1	185	39
2	14	1	24.2	111601	1	185	39
2	15	1	21.1	111601	1	185	39
2	16	1	20.02	111601	1	185	39
2	17	1	21.12	111601	1	185	39
2	18	1	21.3	111601	1	185	39
2	19	1	18.69	111601	1	185	39
2	20	1	18.74	111601	1	185	39
2	21	1	16.14	111601	0	185	39
2	22	1	17.39	111601	1	185	39
2	23	1	15.12	111601	1	185	39
2	24	1	15.53	111601	0	185	39
2	25	1	18.64	111601	0	185	39
2	26	1	20.95	111601	1	185	39
2	27	1	20.15	111601	1	185	39
2	28	1	21.49	111601	1	185	39
3	1	1	16.21	111601	1	195	39
3	2	1	19.45	111601	1	195	39
3	3	1	18.24	111601	0	195	39
3	4	1	17.27	111601	0	195	39
3	5	1	19.14	111601	1	195	39
3	6	1	17.28	111601	1	195	39
3	7	1	19.3	111601	0	195	39
3	8	1	17.84	111601	0	195	39
3	9	1	18.75	111601	1	195	39
3	10	1	19.33	111601	1	195	39
3	11	1	20.32	111601	1	195	39
3	12	1	20.87	111601	1	195	39
3	13	1	19.97	111601	1	195	39
3	14	1	17.22	111601	1	195	39
3	15	1	19.58	111601	1	195	39
4	1	1	20.56	111601	1	210	39
4	2	1	21.5	111601	1	210	39
4	3	1	22.49	111601	1	210	39
5	1	1	14.54	111601	1	219	39
5	2	1	19.06	111601	0	219	39
5	3	1	19.12	111601	1	219	39
6	1	1	18.49	111601	1	244	39
6	2	1	18.13	111601	0	244	39
6	3	1	20.27	111601	1	244	39
1	1	1	19.99	111601	1	177	40
1	2	1	18.97	111601	1	177	40
1	3	1	17.73	111601	1	177	40
1	4	1	17	111601	0	177	40
1	5	1	16	111601	0	177	40
1	6	1	20.38	111601	1	177	40
1	7	1	19.88	111601	1	177	40
1	8	1	21.85	111601	0	177	40
1	9	1	18.09	111601	0	177	40
1	10	1	20.03	111601	1	177	40
1	11	1	21.24	111601	1	177	40
1	12	1	17.75	111601	0	177	40
1	13	1	17.9	111601	1	177	40
1	14	1	15.05	111601	0	177	40
1	15	1	20.21	111601	1	177	40
1	16	1	19.97	111601	1	177	40
1	17	1	17.65	111601	1	177	40
1	18	1	20.32	111601	1	177	40
1	19	1	21.45	111601	1	177	40
1	20	1	20.33	111601	1	177	40
1	21	1	20.05	111601	1	177	40
2	1	1	18.72	111601	1	180	40
2	2	1	19.25	111601	1	180	40
2	3	1	20	111601	1	180	40
2	4	1	19.09	111601	1	180	40
2	5	1	19.63	111601	0	180	40
2	6	1	14.72	111601	0	180	40
2	7	1	21.15	111601	1	180	40
2	8	1	18.12	111601	1	180	40
2	9	1	19.97	111601	1	180	40
2	10	1	15.82	111601	0	180	40
2	11	1	18.55	111601	0	180	40
2	12	1	19.73	111601	0	180	40
2	13	1	18.03	111601	0	180	40
2	14	1	21.02	111601	1	180	40
2	15	1	20.72	111601	1	180	40
2	16	1	18.64	111601	0	180	40
2	17	1	19.38	111601	0	180	40
2	18	1	17.64	111601	0	180	40
2	19	1	18.26	111601	1	180	40
2	20	1	19.99	111601	1	180	40
2	21	1	20.15	111601	1	180	40
2	22	1	20.02	111601	1	180	40
2	23	1	19.79	111601	1	180	40
2	24	1	16.84	111601	1	180	40
2	25	1	15.01	111601	0	180	40
2	26	1	16.7	111601	1	180	40
2	27	1	15.4	111601	0	180	40
2	28	1	16.33	111601	0	180	40
3	1	1	18.47	111601	1	193	40
3	2	1	15.43	111601	1	193	40
3	3	1	17.29	111601	0	193	40
3	4	1	18.09	111601	0	193	40
3	5	1	20.8	111601	1	193	40
3	6	1	19.55	111601	1	193	40
3	7	1	22.17	111601	0	193	40
3	8	1	18.23	111601	0	193	40
3	9	1	20.74	111601	1	193	40
3	10	1	21.01	111601	1	193	40
3	11	1	20.33	111601	1	193	40
3	12	1	19.51	111601	0	193	40
3	13	1	20.18	111601	1	193	40
3	14	1	16.09	111601	0	193	40
3	15	1	17.43	111601	1	193	40
4	1	1	19.37	111601	0	215	40
4	2	1	19.5	111601	1	215	40
4	3	1	19.72	111601	1	215	40
5	1	1	20.5	111601	1	228	40
5	2	1	19.9	111601	1	228	40
5	3	1	20.19	111601	1	228	40
6	1	1	18.53	111601	1	234	40
6	2	1	18.12	111601	0	234	40
6	3	1	20.42	111601	1	234	40
1	1	1	19.64	111601	1	178	41
1	2	1	20.66	111601	1	178	41
1	3	1	16.69	111601	0	178	41
1	4	1	17.09	111601	1	178	41
1	5	1	24.34	111601	1	178	41
1	6	1	20.37	111601	1	178	41
1	7	1	20.13	111601	1	178	41
1	8	1	21.77	111601	1	178	41
1	9	1	18.9	111601	0	178	41
1	10	1	18.97	111601	1	178	41
1	11	1	20.61	111601	1	178	41
1	12	1	17.07	111601	0	178	41
1	13	1	17.5	111601	0	178	41
1	14	1	16.75	111601	1	178	41
1	15	1	18.4	111601	1	178	41
1	16	1	14.63	111601	0	178	41
1	17	1	17.63	111601	1	178	41
1	18	1	20.18	111601	1	178	41
1	19	1	19.75	111601	1	178	41
1	20	1	20.68	111601	1	178	41
1	21	1	19.74	111601	1	178	41
2	1	1	20.22	111601	1	190	41
2	2	1	20.99	111601	1	190	41
2	3	1	20.77	111601	1	190	41
2	4	1	19.77	111601	1	190	41
2	5	1	22.65	111601	1	190	41
2	6	1	20.77	111601	1	190	41
2	7	1	17.86	111601	1	190	41
2	8	1	16.46	111601	0	190	41
2	9	1	16.48	111601	0	190	41
2	10	1	17.6	111601	0	190	41
2	11	1	17.16	111601	0	190	41
2	12	1	18.48	111601	0	190	41
2	13	1	23.28	111601	1	190	41
2	14	1	18.54	111601	1	190	41
2	15	1	17.6	111601	0	190	41
2	16	1	19.66	111601	1	190	41
2	17	1	21.61	111601	1	190	41
2	18	1	17.63	111601	1	190	41
2	19	1	19.61	111601	1	190	41
2	20	1	19.32	111601	1	190	41
2	21	1	19.44	111601	0	190	41
2	22	1	18.25	111601	0	190	41
2	23	1	17.16	111601	0	190	41
2	24	1	22.53	111601	1	190	41
2	25	1	22.15	111601	1	190	41
2	26	1	17.38	111601	1	190	41
2	27	1	17.84	111601	1	190	41
2	28	1	17.63	111601	0	190	41
3	1	1	18.47	111601	1	193	41
3	2	1	15.43	111601	0	193	41
3	3	1	17.29	111601	1	193	41
3	4	1	18.09	111601	1	193	41
3	5	1	20.8	111601	1	193	41
3	6	1	19.55	111601	1	193	41
3	7	1	22.17	111601	1	193	41
3	8	1	18.23	111601	1	193	41
3	9	1	20.74	111601	1	193	41
3	10	1	21.01	111601	1	193	41
3	11	1	20.33	111601	1	193	41
3	12	1	19.51	111601	1	193	41
3	13	1	20.18	111601	1	193	41
3	14	1	16.09	111601	1	193	41
3	15	1	17.43	111601	0	193	41
4	1	1	18.33	111601	0	216	41
4	2	1	17.97	111601	0	216	41
4	3	1	16.43	111601	1	216	41
5	1	1	15.03	111601	0	231	41
5	2	1	16.64	111601	0	231	41
5	3	1	20.85	111601	1	231	41
6	1	1	19.38	111601	1	241	41
6	2	1	17.67	111601	1	241	41
6	3	1	14.03	111601	0	241	41
1	1	1	16.83	111601	0	175	42
1	2	1	17.96	111601	0	175	42
1	3	1	17.16	111601	0	175	42
1	4	1	16.11	111601	1	175	42
1	5	1	16.94	111601	0	175	42
1	6	1	17.62	111601	0	175	42
1	7	1	18.32	111601	0	175	42
1	8	1	17.42	111601	0	175	42
1	9	1	17.09	111601	1	175	42
1	10	1	16.56	111601	0	175	42
1	11	1	17.93	111601	1	175	42
1	12	1	19.19	111601	0	175	42
1	13	1	16.67	111601	0	175	42
1	14	1	16.68	111601	0	175	42
1	15	1	13.39	111601	0	175	42
1	16	1	15.23	111601	0	175	42
1	17	1	16.24	111601	0	175	42
1	18	1	18.4	111601	0	175	42
1	19	1	19.05	111601	0	175	42
1	20	1	22.11	111601	1	175	42
1	21	1	18.82	111601	0	175	42
2	1	1	16.41	111601	0	188	42
2	2	1	15.66	111601	0	188	42
2	3	1	17.5	111601	0	188	42
2	4	1	19.53	111601	1	188	42
2	5	1	18.7	111601	0	188	42
2	6	1	18.56	111601	0	188	42
2	7	1	14.38	111601	0	188	42
2	8	1	16.88	111601	1	188	42
2	9	1	19.11	111601	1	188	42
2	10	1	11.55	111601	0	188	42
2	11	1	16.66	111601	0	188	42
2	12	1	14.18	111601	0	188	42
2	13	1	19.08	111601	1	188	42
2	14	1	16.36	111601	0	188	42
2	15	1	17.74	111601	0	188	42
2	16	1	16.64	111601	0	188	42
2	17	1	16.92	111601	1	188	42
2	18	1	18.43	111601	0	188	42
2	19	1	17.65	111601	0	188	42
2	20	1	18.77	111601	1	188	42
2	21	1	20.61	111601	0	188	42
2	22	1	15.67	111601	0	188	42
2	23	1	15.38	111601	0	188	42
2	24	1	18.87	111601	1	188	42
2	25	1	18.1	111601	1	188	42
2	26	1	13.42	111601	0	188	42
2	27	1	15.81	111601	0	188	42
2	28	1	18.6	111601	0	188	42
3	1	1	19.58	111601	1	205	42
3	2	1	18.07	111601	0	205	42
3	3	1	20.61	111601	1	205	42
3	4	1	19.95	111601	1	205	42
3	5	1	19.27	111601	1	205	42
3	6	1	18.54	111601	1	205	42
3	7	1	17.18	111601	0	205	42
3	8	1	15.38	111601	0	205	42
3	9	1	18.66	111601	0	205	42
3	10	1	19.53	111601	1	205	42
3	11	1	12.7	111601	0	205	42
3	12	1	17.18	111601	0	205	42
3	13	1	18.96	111601	1	205	42
3	14	1	19.37	111601	0	205	42
3	15	1	20.45	111601	0	205	42
4	1	1	20.14	111601	1	207	42
4	2	1	19.31	111601	1	207	42
4	3	1	15.38	111601	0	207	42
5	1	1	15.8	111601	0	230	42
5	2	1	18.41	111601	0	230	42
5	3	1	18.84	111601	0	230	42
6	1	1	17.65	111601	0	232	42
6	2	1	15.2	111601	0	232	42
6	3	1	18	111601	0	232	42
1	1	1	20.4	111601	0	171	43
1	2	1	17.27	111601	0	171	43
1	3	1	15.33	111601	0	171	43
1	4	1	19.15	111601	0	171	43
1	5	1	17.28	111601	0	171	43
1	6	1	13.56	111601	0	171	43
1	7	1	18.37	111601	0	171	43
1	8	1	19.63	111601	1	171	43
1	9	1	20.34	111601	1	171	43
1	10	1	21.3	111601	1	171	43
1	11	1	23.27	111601	1	171	43
1	12	1	16.93	111601	1	171	43
1	13	1	20.21	111601	1	171	43
1	14	1	16.83	111601	1	171	43
1	15	1	17.28	111601	1	171	43
1	16	1	17.65	111601	0	171	43
1	17	1	19.86	111601	1	171	43
1	18	1	20.41	111601	1	171	43
1	19	1	19.69	111601	1	171	43
1	20	1	20.35	111601	1	171	43
1	21	1	23.62	111601	1	171	43
2	1	1	20.64	111601	1	187	43
2	2	1	23.48	111601	1	187	43
2	3	1	18.38	111601	1	187	43
2	4	1	19.55	111601	1	187	43
2	5	1	23.59	111601	1	187	43
2	6	1	20.15	111601	1	187	43
2	7	1	19.66	111601	1	187	43
2	8	1	21.09	111601	1	187	43
2	9	1	20.11	111601	1	187	43
2	10	1	20.47	111601	1	187	43
2	11	1	19.41	111601	1	187	43
2	12	1	19.37	111601	1	187	43
2	13	1	18.8	111601	1	187	43
2	14	1	20.85	111601	1	187	43
2	15	1	18.99	111601	1	187	43
2	16	1	20.28	111601	1	187	43
2	17	1	19.95	111601	1	187	43
2	18	1	18.75	111601	1	187	43
2	19	1	17.61	111601	0	187	43
2	20	1	18.46	111601	0	187	43
2	21	1	18.2	111601	0	187	43
