* Dictionary *
Treatment:	= 1 if perfect, = 2 if public, = 3 if private
epsilon:	probability signal is incorrect in treatments 2 and 3 (see paper for details)
			= 0.1 in main treatments, = 0.2 in "high noise" treatments
session:    session #
random:     sessions with the same value of random had the same random termination sequence
id:         id #, constant through session
group:      identifies subjects that were grouped together for a supergame
supergame:  match #
round:      round #
coop:       = 1 if subject cooperated, = 0 o/w
ocoop:      coop of other in pair, = 0 o/w
signal: 	= 1 if send signal of cooperation; 0 if send signal of defection (equal coop in treatment 1)
osignal: 	signal of other in pair
lottery:	= 1 if high prize, = 0 if low prize, in lottery conditional on choices; set to 0 for treatments ~= 1
same:		= 1 for matches that were experienced in all sessions that shared the same random sequence, 0 o/w
			data analysis reported in the paper is conditional on same == 1
**************

treatment	epsilon	session	random	id	group	supergame	round	coop	ocoop	signal	osignal	lottery	same
"Public"	.1	5	1	94	451	4	8	0	0	0	0		1
"Public"	.1	5	1	94	451	4	9	0	0	0	0		1
"Public"	.1	5	1	94	451	4	10	0	0	0	0		1
"Public"	.1	5	1	94	451	4	11	0	0	0	0		1
"Public"	.1	5	1	94	451	4	12	0	0	1	1		1
"Public"	.1	5	1	94	451	4	13	0	1	0	1		1
"Public"	.1	5	1	94	451	4	14	0	0	0	0		1
"Public"	.1	5	1	94	451	4	15	0	0	0	0		1
"Public"	.1	5	1	94	451	4	16	0	0	0	0		1
"Public"	.1	5	1	94	451	4	17	0	0	0	0		1
"Public"	.1	5	1	94	451	4	18	0	0	0	0		1
"Public"	.1	5	1	94	451	4	19	0	0	0	1		1
"Public"	.1	5	1	94	451	4	20	0	0	0	0		1
"Public"	.1	5	1	94	451	4	21	0	0	0	0		1
"Public"	.1	5	1	94	451	4	22	0	0	1	0		1
"Public"	.1	5	1	94	451	4	23	0	0	0	0		1
"Public"	.1	5	1	94	451	4	24	0	0	0	0		1
"Public"	.1	5	1	94	451	4	25	0	0	0	0		1
"Public"	.1	5	1	94	451	4	26	0	0	1	0		1
"Public"	.1	5	1	94	451	4	27	0	0	0	0		1
"Public"	.1	5	1	94	451	4	28	0	0	0	0		1
"Public"	.1	5	1	94	459	5	1	1	1	1	1		1
"Public"	.1	5	1	94	470	6	1	1	0	0	0		1
"Public"	.1	5	1	94	470	6	2	0	0	0	0		1
"Public"	.1	5	1	94	470	6	3	0	0	0	0		1
"Public"	.1	5	1	94	470	6	4	0	0	0	0		1
"Public"	.1	5	1	94	470	6	5	0	0	0	0		1
"Public"	.1	5	1	94	470	6	6	0	0	0	0		1
"Public"	.1	5	1	94	470	6	7	0	0	0	1		1
"Public"	.1	5	1	94	470	6	8	0	0	0	0		1
"Public"	.1	5	1	94	470	6	9	0	0	0	0		1
"Public"	.1	5	1	94	470	6	10	0	0	0	0		1
"Public"	.1	5	1	94	484	7	1	1	1	1	1		1
"Public"	.1	5	1	94	490	8	1	1	1	1	1		1
"Public"	.1	5	1	94	499	9	1	1	0	1	0		1
"Public"	.1	5	1	94	499	9	2	0	0	0	0		1
"Public"	.1	5	1	94	499	9	3	0	0	0	0		1
"Public"	.1	5	1	94	499	9	4	0	0	0	0		1
"Public"	.1	5	1	94	499	9	5	0	0	0	0		1
"Public"	.1	5	1	94	499	9	6	0	0	1	0		1
"Public"	.1	5	1	94	499	9	7	0	0	1	0		1
"Public"	.1	5	1	94	499	9	8	0	0	0	0		1
"Public"	.1	5	1	94	499	9	9	0	0	0	0		1
"Public"	.1	5	1	94	499	9	10	0	0	0	0		1
"Public"	.1	5	1	94	499	9	11	0	0	0	0		1
"Public"	.1	5	1	94	499	9	12	0	0	0	0		1
"Public"	.1	5	1	94	499	9	13	0	0	0	0		1
"Public"	.1	5	1	94	499	9	14	0	0	0	0		1
"Public"	.1	5	1	94	499	9	15	0	0	1	0		1
"Public"	.1	5	1	94	499	9	16	0	0	0	1		1
"Public"	.1	5	1	94	499	9	17	0	0	0	0		1
"Public"	.1	5	1	94	499	9	18	0	0	0	0		1
"Public"	.1	5	1	94	499	9	19	0	0	0	0		1
"Public"	.1	5	1	94	499	9	20	0	0	1	0		1
"Public"	.1	5	1	94	499	9	21	0	0	0	0		1
"Public"	.1	5	1	94	499	9	22	0	0	0	0		1
"Public"	.1	5	1	94	499	9	23	0	0	0	0		1
"Public"	.1	5	1	94	499	9	24	0	0	0	0		1
"Public"	.1	5	1	94	499	9	25	0	0	0	0		1
"Public"	.1	5	1	94	499	9	26	0	0	0	0		1
"Public"	.1	5	1	94	499	9	27	0	0	0	0		1
"Public"	.1	5	1	94	499	9	28	0	0	0	0		1
"Public"	.1	5	1	94	499	9	29	0	0	0	0		1
"Public"	.1	5	1	94	499	9	30	0	0	0	0		1
"Public"	.1	5	1	94	499	9	31	0	0	0	0		1
"Public"	.1	5	1	94	499	9	32	0	0	0	1		1
"Public"	.1	5	1	94	499	9	33	1	0	1	0		1
"Public"	.1	5	1	94	499	9	34	1	0	1	0		1
"Public"	.1	5	1	94	499	9	35	0	1	0	1		1
"Public"	.1	5	1	94	513	10	1	1	1	0	1		0
"Public"	.1	5	1	94	513	10	2	0	1	0	1		0
"Public"	.1	5	1	94	513	10	3	1	0	1	0		0
"Public"	.1	5	1	94	513	10	4	1	0	1	0		0
"Public"	.1	5	1	94	513	10	5	0	0	0	0		0
"Public"	.1	5	1	94	513	10	6	0	0	0	0		0
"Public"	.1	5	1	94	513	10	7	0	0	0	0		0
"Public"	.1	5	1	94	513	10	8	0	0	0	1		0
"Public"	.1	5	1	94	513	10	9	1	1	1	1		0
"Public"	.1	5	1	94	513	10	10	1	1	1	1		0
"Public"	.1	5	1	94	513	10	11	1	1	1	0		0
"Public"	.1	5	1	94	518	11	1	1	1	1	1		0
"Public"	.1	5	1	94	518	11	2	1	1	1	1		0
"Public"	.1	5	1	95	417	1	1	1	1	1	1		1
"Public"	.1	5	1	95	417	1	2	1	1	1	1		1
"Public"	.1	5	1	95	417	1	3	1	1	1	1		1
"Public"	.1	5	1	95	417	1	4	1	1	1	1		1
"Public"	.1	5	1	95	417	1	5	1	1	1	1		1
"Public"	.1	5	1	95	417	1	6	1	1	1	1		1
"Public"	.1	5	1	95	417	1	7	1	1	1	1		1
"Public"	.1	5	1	95	434	2	1	1	1	1	1		1
"Public"	.1	5	1	95	434	2	2	1	1	1	1		1
"Public"	.1	5	1	95	434	2	3	1	1	1	1		1
"Public"	.1	5	1	95	434	2	4	1	1	1	1		1
"Public"	.1	5	1	95	434	2	5	1	1	1	1		1
"Public"	.1	5	1	95	434	2	6	1	1	1	1		1
"Public"	.1	5	1	95	434	2	7	1	1	1	1		1
"Public"	.1	5	1	95	443	3	1	1	1	1	1		1
"Public"	.1	5	1	95	443	3	2	1	1	1	1		1
"Public"	.1	5	1	95	443	3	3	1	1	0	1		1
"Public"	.1	5	1	95	443	3	4	0	1	0	1		1
"Public"	.1	5	1	95	443	3	5	1	0	1	0		1
"Public"	.1	5	1	95	443	3	6	1	0	1	0		1
"Public"	.1	5	1	95	443	3	7	1	1	1	1		1
"Public"	.1	5	1	95	443	3	8	1	1	1	1		1
"Public"	.1	5	1	95	443	3	9	1	1	0	1		1
"Public"	.1	5	1	95	443	3	10	1	0	1	0		1
"Public"	.1	5	1	95	443	3	11	0	0	0	0		1
"Public"	.1	5	1	95	443	3	12	0	0	0	1		1
"Public"	.1	5	1	95	443	3	13	1	0	1	0		1
"Public"	.1	5	1	95	443	3	14	0	1	0	1		1
"Public"	.1	5	1	95	443	3	15	0	0	0	0		1
"Public"	.1	5	1	95	443	3	16	0	0	0	0		1
"Public"	.1	5	1	95	443	3	17	0	0	0	0		1
"Public"	.1	5	1	95	443	3	18	0	0	0	0		1
"Public"	.1	5	1	95	443	3	19	1	0	1	0		1
"Public"	.1	5	1	95	443	3	20	0	0	0	0		1
"Public"	.1	5	1	95	443	3	21	0	0	0	0		1
"Public"	.1	5	1	95	443	3	22	0	0	0	0		1
"Public"	.1	5	1	95	443	3	23	0	0	0	0		1
"Public"	.1	5	1	95	443	3	24	1	0	1	0		1
"Public"	.1	5	1	95	443	3	25	0	0	0	0		1
"Public"	.1	5	1	95	443	3	26	0	0	0	0		1
"Public"	.1	5	1	95	443	3	27	0	0	1	0		1
"Public"	.1	5	1	95	443	3	28	1	0	1	0		1
"Public"	.1	5	1	95	443	3	29	0	0	0	0		1
"Public"	.1	5	1	95	443	3	30	0	0	0	0		1
"Public"	.1	5	1	95	443	3	31	0	0	1	0		1
"Public"	.1	5	1	95	443	3	32	1	1	1	0		1
"Public"	.1	5	1	95	443	3	33	0	1	0	1		1
"Public"	.1	5	1	95	443	3	34	1	1	0	1		1
"Public"	.1	5	1	95	443	3	35	0	0	1	0		1
"Public"	.1	5	1	95	443	3	36	0	1	0	1		1
"Public"	.1	5	1	95	453	4	1	1	1	1	0		1
"Public"	.1	5	1	95	453	4	2	0	0	1	0		1
"Public"	.1	5	1	95	453	4	3	0	1	0	1		1
"Public"	.1	5	1	95	453	4	4	1	0	1	0		1
"Public"	.1	5	1	95	453	4	5	1	1	1	1		1
"Public"	.1	5	1	95	453	4	6	1	1	1	1		1
"Public"	.1	5	1	95	453	4	7	1	1	1	1		1
"Public"	.1	5	1	95	453	4	8	1	1	1	1		1
"Public"	.1	5	1	95	453	4	9	1	1	0	0		1
"Public"	.1	5	1	95	453	4	10	1	0	1	0		1
"Public"	.1	5	1	95	453	4	11	1	1	1	1		1
"Public"	.1	5	1	95	453	4	12	1	1	1	1		1
"Public"	.1	5	1	95	453	4	13	1	1	1	1		1
"Public"	.1	5	1	95	453	4	14	1	1	1	1		1
"Public"	.1	5	1	95	453	4	15	1	0	1	0		1
"Public"	.1	5	1	95	453	4	16	1	1	1	1		1
"Public"	.1	5	1	95	453	4	17	1	1	1	1		1
"Public"	.1	5	1	95	453	4	18	1	1	1	1		1
"Public"	.1	5	1	95	453	4	19	1	1	1	1		1
"Public"	.1	5	1	95	453	4	20	1	1	1	1		1
"Public"	.1	5	1	95	453	4	21	1	1	1	0		1
"Public"	.1	5	1	95	453	4	22	1	1	1	1		1
"Public"	.1	5	1	95	453	4	23	0	1	1	1		1
"Public"	.1	5	1	95	453	4	24	1	0	1	1		1
"Public"	.1	5	1	95	453	4	25	0	1	0	1		1
"Public"	.1	5	1	95	453	4	26	0	1	0	1		1
"Public"	.1	5	1	95	453	4	27	1	1	1	1		1
"Public"	.1	5	1	95	453	4	28	1	1	1	1		1
"Public"	.1	5	1	95	461	5	1	1	1	1	1		1
"Public"	.1	5	1	95	466	6	1	1	1	1	1		1
"Public"	.1	5	1	95	466	6	2	1	1	1	1		1
"Public"	.1	5	1	95	466	6	3	1	1	0	1		1
"Public"	.1	5	1	95	466	6	4	1	1	1	1		1
"Public"	.1	5	1	95	466	6	5	1	1	1	1		1
"Public"	.1	5	1	95	466	6	6	1	1	1	1		1
"Public"	.1	5	1	95	466	6	7	1	1	1	1		1
"Public"	.1	5	1	95	466	6	8	1	1	1	1		1
"Public"	.1	5	1	95	466	6	9	1	1	1	1		1
"Public"	.1	5	1	95	466	6	10	1	1	1	1		1
"Public"	.1	5	1	95	481	7	1	1	1	1	1		1
"Public"	.1	5	1	95	487	8	1	1	1	1	1		1
"Public"	.1	5	1	95	502	9	1	1	1	1	1		1
"Public"	.1	5	1	95	502	9	2	1	1	1	1		1
"Public"	.1	5	1	95	502	9	3	1	1	1	1		1
"Public"	.1	5	1	95	502	9	4	1	1	1	1		1
"Public"	.1	5	1	95	502	9	5	1	1	1	1		1
"Public"	.1	5	1	95	502	9	6	1	1	1	1		1
"Public"	.1	5	1	95	502	9	7	1	1	1	1		1
"Public"	.1	5	1	95	502	9	8	1	1	1	1		1
"Public"	.1	5	1	95	502	9	9	1	1	1	1		1
"Public"	.1	5	1	95	502	9	10	1	1	1	1		1
"Public"	.1	5	1	95	502	9	11	1	1	1	0		1
"Public"	.1	5	1	95	502	9	12	1	1	1	1		1
"Public"	.1	5	1	95	502	9	13	1	1	1	0		1
"Public"	.1	5	1	95	502	9	14	1	1	1	1		1
"Public"	.1	5	1	95	502	9	15	0	1	0	1		1
"Public"	.1	5	1	95	502	9	16	0	1	0	1		1
"Public"	.1	5	1	95	502	9	17	1	0	1	0		1
"Public"	.1	5	1	95	502	9	18	1	0	1	0		1
"Public"	.1	5	1	95	502	9	19	1	1	1	1		1
"Public"	.1	5	1	95	502	9	20	1	1	1	1		1
"Public"	.1	5	1	95	502	9	21	1	1	1	1		1
"Public"	.1	5	1	95	502	9	22	1	1	1	1		1
"Public"	.1	5	1	95	502	9	23	1	1	1	0		1
"Public"	.1	5	1	95	502	9	24	1	1	0	1		1
"Public"	.1	5	1	95	502	9	25	1	1	1	1		1
"Public"	.1	5	1	95	502	9	26	1	1	1	1		1
"Public"	.1	5	1	95	502	9	27	1	1	1	1		1
"Public"	.1	5	1	95	502	9	28	1	1	1	1		1
"Public"	.1	5	1	95	502	9	29	1	1	1	1		1
"Public"	.1	5	1	95	502	9	30	1	1	1	1		1
"Public"	.1	5	1	95	502	9	31	1	1	1	1		1
"Public"	.1	5	1	95	502	9	32	1	1	1	1		1
"Public"	.1	5	1	95	502	9	33	1	0	1	0		1
"Public"	.1	5	1	95	502	9	34	1	1	1	1		1
"Public"	.1	5	1	95	502	9	35	1	1	1	1		1
"Public"	.1	5	1	95	511	10	1	1	1	0	1		0
"Public"	.1	5	1	95	511	10	2	0	0	0	0		0
"Public"	.1	5	1	95	511	10	3	1	0	1	0		0
"Public"	.1	5	1	95	511	10	4	1	0	1	0		0
"Public"	.1	5	1	95	511	10	5	1	1	1	1		0
"Public"	.1	5	1	95	511	10	6	0	1	1	1		0
"Public"	.1	5	1	95	511	10	7	1	1	1	1		0
"Public"	.1	5	1	95	511	10	8	1	1	1	0		0
"Public"	.1	5	1	95	511	10	9	0	1	0	1		0
"Public"	.1	5	1	95	511	10	10	0	0	0	0		0
"Public"	.1	5	1	95	511	10	11	0	0	0	1		0
"Public"	.1	5	1	95	523	11	1	1	1	1	1		0
"Public"	.1	5	1	95	523	11	2	1	1	1	1		0
"Public"	.1	5	1	96	421	1	1	0	1	0	1		1
"Public"	.1	5	1	96	421	1	2	0	0	0	0		1
"Public"	.1	5	1	96	421	1	3	0	1	0	1		1
"Public"	.1	5	1	96	421	1	4	0	1	0	1		1
"Public"	.1	5	1	96	421	1	5	0	1	0	1		1
"Public"	.1	5	1	96	421	1	6	0	1	0	1		1
"Public"	.1	5	1	96	421	1	7	0	0	0	0		1
"Public"	.1	5	1	96	429	2	1	0	1	0	1		1
"Public"	.1	5	1	96	429	2	2	0	1	0	1		1
"Public"	.1	5	1	96	429	2	3	0	0	0	0		1
"Public"	.1	5	1	96	429	2	4	0	1	0	1		1
"Public"	.1	5	1	96	429	2	5	0	1	0	1		1
"Public"	.1	5	1	96	429	2	6	0	0	0	1		1
"Public"	.1	5	1	96	429	2	7	0	0	0	0		1
"Public"	.1	5	1	96	439	3	1	0	1	0	1		1
"Public"	.1	5	1	96	439	3	2	0	0	0	0		1
"Public"	.1	5	1	96	439	3	3	0	0	0	0		1
"Public"	.1	5	1	96	439	3	4	0	0	0	0		1
"Public"	.1	5	1	96	439	3	5	0	0	0	0		1
"Public"	.1	5	1	96	439	3	6	0	0	0	0		1
"Public"	.1	5	1	96	439	3	7	0	0	0	0		1
"Public"	.1	5	1	96	439	3	8	0	0	0	0		1
"Public"	.1	5	1	96	439	3	9	0	0	0	0		1
"Public"	.1	5	1	96	439	3	10	1	0	1	0		1
"Public"	.1	5	1	96	439	3	11	1	1	1	1		1
"Public"	.1	5	1	96	439	3	12	1	1	1	1		1
"Public"	.1	5	1	96	439	3	13	1	1	1	1		1
"Public"	.1	5	1	96	439	3	14	1	1	0	1		1
"Public"	.1	5	1	96	439	3	15	1	0	1	1		1
"Public"	.1	5	1	96	439	3	16	1	0	1	0		1
"Public"	.1	5	1	96	439	3	17	1	1	1	0		1
"Public"	.1	5	1	96	439	3	18	0	1	1	0		1
"Public"	.1	5	1	96	439	3	19	0	1	0	1		1
"Public"	.1	5	1	96	439	3	20	1	0	1	0		1
"Public"	.1	5	1	96	439	3	21	1	1	1	1		1
"Public"	.1	5	1	96	439	3	22	1	1	0	0		1
"Public"	.1	5	1	96	439	3	23	0	0	0	0		1
"Public"	.1	5	1	96	439	3	24	0	0	0	0		1
"Public"	.1	5	1	96	439	3	25	0	0	0	0		1
"Public"	.1	5	1	96	439	3	26	0	0	0	0		1
"Public"	.1	5	1	96	439	3	27	1	0	1	0		1
"Public"	.1	5	1	96	439	3	28	1	0	0	1		1
"Public"	.1	5	1	96	439	3	29	1	0	1	0		1
"Public"	.1	5	1	96	439	3	30	1	0	1	0		1
"Public"	.1	5	1	96	439	3	31	1	0	1	0		1
"Public"	.1	5	1	96	439	3	32	1	0	1	0		1
"Public"	.1	5	1	96	439	3	33	0	0	0	1		1
"Public"	.1	5	1	96	439	3	34	1	0	1	0		1
"Public"	.1	5	1	96	439	3	35	1	0	1	0		1
"Public"	.1	5	1	96	439	3	36	1	0	1	0		1
"Public"	.1	5	1	96	447	4	1	1	1	1	1		1
"Public"	.1	5	1	96	447	4	2	1	1	1	1		1
"Public"	.1	5	1	96	447	4	3	1	1	1	1		1
"Public"	.1	5	1	96	447	4	4	1	1	1	1		1
"Public"	.1	5	1	96	447	4	5	1	1	1	1		1
"Public"	.1	5	1	96	447	4	6	1	1	1	1		1
"Public"	.1	5	1	96	447	4	7	1	1	1	1		1
"Public"	.1	5	1	96	447	4	8	1	1	1	1		1
"Public"	.1	5	1	96	447	4	9	1	1	1	1		1
"Public"	.1	5	1	96	447	4	10	1	1	1	1		1
"Public"	.1	5	1	96	447	4	11	1	1	1	1		1
"Public"	.1	5	1	96	447	4	12	1	1	1	1		1
"Public"	.1	5	1	96	447	4	13	1	1	1	1		1
"Public"	.1	5	1	96	447	4	14	1	1	1	1		1
"Public"	.1	5	1	96	447	4	15	1	1	1	0		1
"Public"	.1	5	1	96	447	4	16	1	1	1	1		1
"Public"	.1	5	1	96	447	4	17	1	1	1	1		1
"Public"	.1	5	1	96	447	4	18	0	1	1	1		1
"Public"	.1	5	1	96	447	4	19	0	1	0	1		1
"Public"	.1	5	1	96	447	4	20	1	1	0	1		1
"Public"	.1	5	1	96	447	4	21	0	0	0	0		1
"Public"	.1	5	1	96	447	4	22	0	0	0	0		1
"Public"	.1	5	1	96	447	4	23	1	0	1	0		1
"Public"	.1	5	1	96	447	4	24	1	0	1	0		1
"Public"	.1	5	1	96	447	4	25	0	1	0	1		1
"Public"	.1	5	1	96	447	4	26	1	1	1	1		1
"Public"	.1	5	1	96	447	4	27	1	1	1	1		1
"Public"	.1	5	1	96	447	4	28	1	1	1	1		1
"Public"	.1	5	1	96	464	5	1	1	1	1	1		1
"Public"	.1	5	1	96	472	6	1	1	1	1	0		1
"Public"	.1	5	1	96	472	6	2	1	1	1	0		1
"Public"	.1	5	1	96	472	6	3	0	1	1	1		1
"Public"	.1	5	1	96	472	6	4	1	1	0	1		1
"Public"	.1	5	1	96	472	6	5	1	1	1	1		1
"Public"	.1	5	1	96	472	6	6	1	1	0	1		1
"Public"	.1	5	1	96	472	6	7	1	1	0	1		1
"Public"	.1	5	1	96	472	6	8	1	0	1	0		1
"Public"	.1	5	1	96	472	6	9	1	1	1	1		1
"Public"	.1	5	1	96	472	6	10	1	1	1	1		1
"Public"	.1	5	1	96	485	7	1	1	1	1	1		1
"Public"	.1	5	1	96	492	8	1	1	0	1	0		1
"Public"	.1	5	1	96	503	9	1	1	1	1	1		1
"Public"	.1	5	1	96	503	9	2	1	1	1	0		1
"Public"	.1	5	1	96	503	9	3	0	1	0	1		1
"Public"	.1	5	1	96	503	9	4	1	1	1	1		1
"Public"	.1	5	1	96	503	9	5	1	1	1	1		1
"Public"	.1	5	1	96	503	9	6	1	1	0	1		1
"Public"	.1	5	1	96	503	9	7	1	1	1	1		1
"Public"	.1	5	1	96	503	9	8	1	1	1	1		1
"Public"	.1	5	1	96	503	9	9	1	1	1	0		1
"Public"	.1	5	1	96	503	9	10	1	1	0	1		1
"Public"	.1	5	1	96	503	9	11	1	1	1	0		1
"Public"	.1	5	1	96	503	9	12	1	1	1	0		1
"Public"	.1	5	1	96	503	9	13	1	1	1	1		1
"Public"	.1	5	1	96	503	9	14	1	1	1	1		1
"Public"	.1	5	1	96	503	9	15	1	1	1	1		1
"Public"	.1	5	1	96	503	9	16	1	1	1	1		1
"Public"	.1	5	1	96	503	9	17	1	1	0	1		1
"Public"	.1	5	1	96	503	9	18	1	1	1	1		1
"Public"	.1	5	1	96	503	9	19	1	1	1	1		1
"Public"	.1	5	1	96	503	9	20	1	1	1	1		1
"Public"	.1	5	1	96	503	9	21	1	1	1	1		1
"Public"	.1	5	1	96	503	9	22	1	1	1	1		1
"Public"	.1	5	1	96	503	9	23	1	1	1	1		1
"Public"	.1	5	1	96	503	9	24	1	1	1	1		1
"Public"	.1	5	1	96	503	9	25	1	1	1	1		1
"Public"	.1	5	1	96	503	9	26	1	1	1	1		1
"Public"	.1	5	1	96	503	9	27	1	1	1	1		1
"Public"	.1	5	1	96	503	9	28	1	1	1	1		1
"Public"	.1	5	1	96	503	9	29	1	1	1	0		1
"Public"	.1	5	1	96	503	9	30	1	1	1	1		1
"Public"	.1	5	1	96	503	9	31	1	1	0	1		1
"Public"	.1	5	1	96	503	9	32	1	1	1	1		1
"Public"	.1	5	1	96	503	9	33	1	1	1	1		1
"Public"	.1	5	1	96	503	9	34	1	1	1	1		1
"Public"	.1	5	1	96	503	9	35	1	1	1	1		1
"Public"	.1	5	1	96	514	10	1	0	0	0	0		0
"Public"	.1	5	1	96	514	10	2	1	1	0	1		0
"Public"	.1	5	1	96	514	10	3	1	0	1	0		0
"Public"	.1	5	1	96	514	10	4	1	0	1	0		0
"Public"	.1	5	1	96	514	10	5	0	1	0	1		0
"Public"	.1	5	1	96	514	10	6	1	1	1	1		0
"Public"	.1	5	1	96	514	10	7	1	1	1	1		0
"Public"	.1	5	1	96	514	10	8	1	1	1	1		0
"Public"	.1	5	1	96	514	10	9	1	1	0	1		0
"Public"	.1	5	1	96	514	10	10	1	0	1	0		0
"Public"	.1	5	1	96	514	10	11	1	0	1	0		0
"Public"	.1	5	1	96	524	11	1	0	1	0	1		0
"Public"	.1	5	1	96	524	11	2	1	1	1	1		0
"Public"	.1	5	1	97	423	1	1	1	1	0	0		1
"Public"	.1	5	1	97	423	1	2	1	0	1	0		1
"Public"	.1	5	1	97	423	1	3	0	1	0	1		1
"Public"	.1	5	1	97	423	1	4	1	1	1	1		1
"Public"	.1	5	1	97	423	1	5	1	1	1	1		1
"Public"	.1	5	1	97	423	1	6	1	0	1	0		1
"Public"	.1	5	1	97	423	1	7	1	1	1	1		1
"Public"	.1	5	1	97	428	2	1	1	1	1	1		1
"Public"	.1	5	1	97	428	2	2	1	1	0	1		1
"Public"	.1	5	1	97	428	2	3	1	1	1	1		1
"Public"	.1	5	1	97	428	2	4	1	1	1	1		1
"Public"	.1	5	1	97	428	2	5	1	1	1	1		1
"Public"	.1	5	1	97	428	2	6	1	1	1	1		1
"Public"	.1	5	1	97	428	2	7	1	1	1	1		1
"Public"	.1	5	1	97	442	3	1	1	1	1	1		1
"Public"	.1	5	1	97	442	3	2	1	1	1	1		1
"Public"	.1	5	1	97	442	3	3	1	1	1	1		1
"Public"	.1	5	1	97	442	3	4	1	1	1	1		1
"Public"	.1	5	1	97	442	3	5	1	1	0	1		1
"Public"	.1	5	1	97	442	3	6	1	1	1	1		1
"Public"	.1	5	1	97	442	3	7	1	1	1	1		1
"Public"	.1	5	1	97	442	3	8	1	1	1	1		1
"Public"	.1	5	1	97	442	3	9	1	0	1	0		1
"Public"	.1	5	1	97	442	3	10	1	0	1	0		1
"Public"	.1	5	1	97	442	3	11	1	0	0	0		1
"Public"	.1	5	1	97	442	3	12	0	0	0	0		1
"Public"	.1	5	1	97	442	3	13	0	0	0	0		1
"Public"	.1	5	1	97	442	3	14	0	0	0	0		1
"Public"	.1	5	1	97	442	3	15	0	0	0	0		1
"Public"	.1	5	1	97	442	3	16	0	0	1	0		1
"Public"	.1	5	1	97	442	3	17	0	0	0	1		1
"Public"	.1	5	1	97	442	3	18	1	0	1	0		1
"Public"	.1	5	1	97	442	3	19	1	0	1	0		1
"Public"	.1	5	1	97	442	3	20	1	0	1	0		1
"Public"	.1	5	1	97	442	3	21	0	0	0	0		1
"Public"	.1	5	1	97	442	3	22	0	0	0	1		1
"Public"	.1	5	1	97	442	3	23	0	0	0	0		1
"Public"	.1	5	1	97	442	3	24	0	0	0	1		1
"Public"	.1	5	1	97	442	3	25	0	0	0	0		1
"Public"	.1	5	1	97	442	3	26	0	0	0	0		1
"Public"	.1	5	1	97	442	3	27	0	0	0	0		1
"Public"	.1	5	1	97	442	3	28	0	0	0	0		1
"Public"	.1	5	1	97	442	3	29	0	0	0	0		1
"Public"	.1	5	1	97	442	3	30	0	0	0	0		1
"Public"	.1	5	1	97	442	3	31	0	0	0	0		1
"Public"	.1	5	1	97	442	3	32	0	0	0	0		1
"Public"	.1	5	1	97	442	3	33	0	0	0	0		1
"Public"	.1	5	1	97	442	3	34	0	0	0	0		1
"Public"	.1	5	1	97	442	3	35	0	0	0	0		1
"Public"	.1	5	1	97	442	3	36	0	0	0	0		1
"Public"	.1	5	1	97	449	4	1	1	1	1	1		1
"Public"	.1	5	1	97	449	4	2	1	1	1	1		1
"Public"	.1	5	1	97	449	4	3	1	1	1	1		1
"Public"	.1	5	1	97	449	4	4	1	1	1	1		1
"Public"	.1	5	1	97	449	4	5	1	1	1	1		1
"Public"	.1	5	1	97	449	4	6	1	1	1	1		1
"Public"	.1	5	1	97	449	4	7	1	1	1	1		1
"Public"	.1	5	1	97	449	4	8	1	1	1	1		1
"Public"	.1	5	1	97	449	4	9	1	1	1	1		1
"Public"	.1	5	1	97	449	4	10	1	1	0	1		1
"Public"	.1	5	1	97	449	4	11	1	0	1	0		1
"Public"	.1	5	1	97	449	4	12	1	1	1	1		1
"Public"	.1	5	1	97	449	4	13	1	1	1	1		1
"Public"	.1	5	1	97	449	4	14	1	1	1	1		1
"Public"	.1	5	1	97	449	4	15	1	1	1	1		1
"Public"	.1	5	1	97	449	4	16	1	1	1	1		1
"Public"	.1	5	1	97	449	4	17	1	1	1	0		1
"Public"	.1	5	1	97	449	4	18	1	1	1	1		1
"Public"	.1	5	1	97	449	4	19	1	1	1	1		1
"Public"	.1	5	1	97	449	4	20	1	1	1	1		1
"Public"	.1	5	1	97	449	4	21	1	1	1	1		1
"Public"	.1	5	1	97	449	4	22	1	1	1	1		1
"Public"	.1	5	1	97	449	4	23	1	1	1	1		1
"Public"	.1	5	1	97	449	4	24	1	1	1	1		1
"Public"	.1	5	1	97	449	4	25	1	1	1	1		1
"Public"	.1	5	1	97	449	4	26	1	1	1	1		1
"Public"	.1	5	1	97	449	4	27	1	1	1	0		1
"Public"	.1	5	1	97	449	4	28	1	1	1	1		1
"Public"	.1	5	1	97	462	5	1	1	0	1	0		1
"Public"	.1	5	1	97	469	6	1	1	1	1	1		1
"Public"	.1	5	1	97	469	6	2	1	1	1	0		1
"Public"	.1	5	1	97	469	6	3	1	1	0	1		1
"Public"	.1	5	1	97	469	6	4	1	1	1	1		1
"Public"	.1	5	1	97	469	6	5	1	1	1	1		1
"Public"	.1	5	1	97	469	6	6	1	1	1	1		1
"Public"	.1	5	1	97	469	6	7	1	1	1	1		1
"Public"	.1	5	1	97	469	6	8	1	1	1	0		1
"Public"	.1	5	1	97	469	6	9	1	1	1	1		1
"Public"	.1	5	1	97	469	6	10	1	1	1	1		1
"Public"	.1	5	1	97	478	7	1	1	1	1	1		1
"Public"	.1	5	1	97	493	8	1	1	1	1	1		1
"Public"	.1	5	1	97	504	9	1	1	1	1	1		1
