NOTE: A bug in the code of the experimental software used to run some of the early sessions led to a loss of data. This loss is reflected in the data file. The bug affected a small share of the data collected in the initial 12 sessions (out of 32 sessions in total), specifically 0.3% of sender-receiver interactions. 
Because of an integer problem, some subjects in some rounds observed the realization of an event that was supposed to have zero probability. Despite affecting a minimal number of interactions, we decided to discard not only the affected interactions, but also the subjects that participated in those interactions. This led to dropping about 6% of the total amount of data that we collected.

* Dictionary *
treatment:			treatment indicator.
verifiable:			= 1 if messages are verifiable, 0 o/w.
rho:				level of commitment in %, {20, 80, 100}.
session:			session identifier.
id:					unique subject identifier.
oid:				unique subject identifier for other subject in a match.
match:				match identifier.
role:				sender or receiver, {S, R}.
color:				= 1 if drawn ball is red, 0 o/w.
rred, rblue,...		First letter indicates ball color. Word that comes next is the color of the message. Indicates probability of that message for that state in commitment stage (in %).
revrred, ...		Same as above for revision stage.
rdec, bdec, ndec	Receiver guess (=1 if red, 0 o/w) when message is red, blue, or when there is no message.
message				-1 (no msg), 0 (blue msg), 1 (red msg).
**************


treatment	verifiable	rho	session	id	oid	match	role	color	rred	rblue	rnone	bred	bblue	bnone	revrred	revrblue	revrnone	revbred	revbblue	revbnone	rdec	bdec	ndec	message
"U80"	0	80	6	97	335	4	"S"	0	53	36	11	31	43	26				33	46	21	1	0	0	-1
"U80"	0	80	6	97	333	5	"S"	0	55	21	24	41	44	15				41	29	30	0	0	0	0
"U80"	0	80	6	97	342	6	"S"	0	55	30	15	55	30	15				55	30	15	0	0	0	1
"U80"	0	80	6	97	346	7	"S"	0	37	30	33	35	41	24				46	34	20	1	0	1	-1
"U80"	0	80	6	97	345	8	"S"	0	56	23	21	35	38	27				30	32	38	0	0	0	-1
"U80"	0	80	6	97	336	9	"S"	0	38	29	33	33	38	29				34	28	38	0	0	0	1
"U80"	0	80	6	97	340	10	"S"	1	34	30	36	34	36	30	52	24	24				0	0	0	-1
"U80"	0	80	6	97	331	11	"S"	0	50	32	18	35	44	21				37	32	31	0	0	1	0
"U80"	0	80	6	97	336	12	"S"	0	46	25	29	29	44	27				31	31	38	1	0	0	0
"U80"	0	80	6	97	346	13	"S"	0	43	28	29	32	36	32				42	19	39	0	0	0	-1
"U80"	0	80	6	97	340	14	"S"	0	49	30	21	33	50	17				31	32	37	0	0	0	1
"U80"	0	80	6	97	339	15	"S"	0	33	30	37	30	42	28				42	33	25	0	0	0	-1
"U80"	0	80	6	97	333	16	"S"	0	20	49	31	45	29	26				22	43	35	0	0	0	-1
"U80"	0	80	6	97	337	17	"S"	0	43	32	25	25	46	29				12	17	71	0	0	0	-1
"U80"	0	80	6	97	345	18	"S"	0	100	0	0	0	77	23				50	50	0	0	0	0	0
"U80"	0	80	6	97	342	19	"S"	0	100	0	0	3	97	0				0	0	100	1	0	0	0
"U80"	0	80	6	97	335	20	"S"	0	98	0	2	100	0	0				0	100	0	0	0	0	0
"U80"	0	80	6	97	345	21	"S"	0	42	32	26	13	67	20				37	40	23	0	0	0	-1
"U80"	0	80	6	97	340	22	"S"	1	48	39	13	26	55	19	61	25	14				0	0	0	0
"U80"	0	80	6	97	339	23	"S"	1	51	5	44	15	40	45	33	15	52				0	0	0	-1
"U80"	0	80	6	97	335	24	"S"	0	30	12	58	22	44	34				36	11	53	0	0	0	0
"U80"	0	80	6	97	336	25	"S"	0	38	14	48	22	36	42				19	29	52	0	0	0	-1
"U80"	0	80	6	98	342	1	"S"	0	100	0	0	100	0	0				100	0	0	1	0	0	1
"U80"	0	80	6	98	346	2	"S"	1	100	0	0	100	0	0	100	0	0				0	0	0	1
"U80"	0	80	6	98	345	3	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	98	336	4	"S"	0	100	0	0	33	33	34				33	33	34	1	1	0	1
"U80"	0	80	6	98	340	5	"S"	0	75	10	15	36	36	28				41	26	33	0	0	0	1
"U80"	0	80	6	98	339	6	"S"	0	51	49	0	49	51	0				49	51	0	0	0	0	1
"U80"	0	80	6	98	331	7	"S"	0	100	0	0	25	75	0				100	0	0	1	1	0	0
"U80"	0	80	6	98	337	8	"S"	0	87	13	0	32	68	0				77	23	0	0	0	0	0
"U80"	0	80	6	98	335	9	"S"	0	90	10	0	90	10	0				90	10	0	0	0	0	1
"U80"	0	80	6	98	333	10	"S"	1	100	0	0	100	0	0	100	0	0				0	0	0	1
"U80"	0	80	6	98	333	11	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	98	337	12	"S"	0	100	0	0	0	0	100				0	0	100	1	0	0	-1
"U80"	0	80	6	98	345	13	"S"	1	100	0	0	100	0	0	100	0	0				0	0	0	1
"U80"	0	80	6	98	342	14	"S"	1	50	0	50	50	0	50	100	0	0				0	0	0	-1
"U80"	0	80	6	98	335	15	"S"	0	100	0	0	100	0	0				38	62	0	0	0	0	1
"U80"	0	80	6	98	331	16	"S"	1	100	0	0	100	0	0	100	0	0				0	0	1	1
"U80"	0	80	6	98	336	17	"S"	0	100	0	0	100	0	0				100	0	0	0	1	1	1
"U80"	0	80	6	98	346	18	"S"	1	100	0	0	100	0	0	100	0	0				1	0	0	1
"U80"	0	80	6	98	340	19	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	98	339	20	"S"	0	100	0	0	100	0	0				10	90	0	0	0	0	1
"U80"	0	80	6	98	342	21	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	98	331	22	"S"	0	100	0	0	100	0	0				100	0	0	1	1	1	1
"U80"	0	80	6	98	337	23	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	98	333	24	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	98	346	25	"S"	1	100	0	0	100	0	0	100	0	0				0	0	1	1
"U80"	0	80	6	99	340	1	"S"	0	100	0	0	46	54	0				100	0	0	0	0	0	0
"U80"	0	80	6	99	339	2	"S"	0	100	0	0	25	75	0				100	0	0	0	0	0	0
"U80"	0	80	6	99	331	3	"S"	0	100	0	0	0	100	0				100	0	0	1	1	0	0
"U80"	0	80	6	99	337	4	"S"	0	100	0	0	15	85	0				100	0	0	1	0	0	0
"U80"	0	80	6	99	335	5	"S"	1	100	0	0	25	75	0	100	0	0				1	0	0	1
"U80"	0	80	6	99	333	6	"S"	1	100	0	0	30	70	0	100	0	0				0	0	0	1
"U80"	0	80	6	99	342	7	"S"	0	100	0	0	31	69	0				100	0	0	1	0	0	1
"U80"	0	80	6	99	346	8	"S"	0	100	0	0	33	67	0				100	0	0	1	0	0	0
"U80"	0	80	6	99	345	9	"S"	1	100	0	0	35	65	0	100	0	0				0	0	0	1
"U80"	0	80	6	99	336	10	"S"	0	100	0	0	29	71	0				100	0	0	1	0	1	1
"U80"	0	80	6	99	335	11	"S"	0	100	0	0	32	68	0				100	0	0	1	0	0	0
"U80"	0	80	6	99	331	12	"S"	1	100	0	0	29	71	0	100	0	0				1	1	0	1
"U80"	0	80	6	99	336	13	"S"	0	100	0	0	29	71	0				100	0	0	1	1	1	0
"U80"	0	80	6	99	346	14	"S"	1	100	0	0	39	61	0	100	0	0				1	0	1	1
"U80"	0	80	6	99	340	15	"S"	0	100	0	0	39	61	0				100	0	0	0	0	0	0
"U80"	0	80	6	99	339	16	"S"	0	100	0	0	29	71	0				100	0	0	0	0	0	0
"U80"	0	80	6	99	333	17	"S"	0	100	0	0	29	71	0				100	0	0	1	1	1	1
"U80"	0	80	6	99	337	18	"S"	0	100	0	0	100	0	0				100	0	0	1	0	0	1
"U80"	0	80	6	99	345	19	"S"	0	98	0	2	29	71	0				100	0	0	0	0	0	1
"U80"	0	80	6	99	342	20	"S"	0	100	0	0	34	66	0				100	0	0	1	0	0	1
"U80"	0	80	6	99	346	21	"S"	0	100	0	0	34	66	0				100	0	0	1	0	0	1
"U80"	0	80	6	99	345	22	"S"	0	100	0	0	36	64	0				100	0	0	1	0	0	1
"U80"	0	80	6	99	340	23	"S"	0	100	0	0	31	69	0				100	0	0	0	0	0	1
"U80"	0	80	6	99	339	24	"S"	0	100	0	0	29	71	0				100	0	0	0	0	0	1
"U80"	0	80	6	99	335	25	"S"	0	20	80	0	80	20	0				0	100	0	0	0	0	1
"U80"	0	80	6	100	346	1	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	0
"U80"	0	80	6	100	345	2	"S"	1	100	0	0	0	100	0	100	0	0				0	0	0	1
"U80"	0	80	6	100	336	3	"S"	0	100	0	0	0	100	0				100	0	0	1	1	0	0
"U80"	0	80	6	100	340	4	"S"	1	100	0	0	0	100	0	100	0	0				0	0	0	1
"U80"	0	80	6	100	339	5	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	100	331	6	"S"	0	100	0	0	0	100	0				100	0	0	0	1	1	0
"U80"	0	80	6	100	337	7	"S"	1	100	0	0	39	30	31	100	0	0				1	0	0	1
"U80"	0	80	6	100	335	8	"S"	1	100	0	0	50	50	0	100	0	0				0	0	0	1
"U80"	0	80	6	100	333	9	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	100	342	10	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	0
"U80"	0	80	6	100	337	11	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	100	345	12	"S"	1	100	0	0	0	51	49	100	0	0				0	0	0	1
"U80"	0	80	6	100	342	13	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	1
"U80"	0	80	6	100	335	14	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	0
"U80"	0	80	6	100	331	15	"S"	0	100	0	0	0	100	0				100	0	0	1	0	1	0
"U80"	0	80	6	100	336	16	"S"	0	100	0	0	100	0	0				100	0	0	1	1	1	1
"U80"	0	80	6	100	346	17	"S"	1	100	0	0	96	0	4	100	0	0				0	0	0	1
"U80"	0	80	6	100	340	18	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	100	339	19	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	100	333	20	"S"	0	99	0	1	0	100	0				100	0	0	0	0	0	1
"U80"	0	80	6	100	331	21	"S"	1	100	0	0	0	100	0	100	0	0				1	1	0	1
"U80"	0	80	6	100	337	22	"S"	1	100	0	0	0	100	0	100	0	0				1	0	0	1
"U80"	0	80	6	100	333	23	"S"	1	100	0	0	0	100	0	100	0	0				0	0	0	1
"U80"	0	80	6	100	346	24	"S"	1	99	0	1	0	100	0	100	0	0				1	0	1	1
"U80"	0	80	6	100	345	25	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	102	335	1	"S"	1	100	0	0	100	0	0	100	0	0				0	0	0	1
"U80"	0	80	6	102	333	2	"S"	0	87	13	0	55	27	18				100	0	0	0	0	0	0
"U80"	0	80	6	102	342	3	"S"	0	76	19	5	53	14	33				37	31	32	0	0	0	1
"U80"	0	80	6	102	346	4	"S"	1	89	0	11	61	25	14	85	7	8				1	0	0	-1
"U80"	0	80	6	102	345	5	"S"	1	100	0	0	68	18	14	100	0	0				0	0	0	1
"U80"	0	80	6	102	336	6	"S"	1	100	0	0	58	22	20	100	0	0				1	0	0	1
"U80"	0	80	6	102	340	7	"S"	0	100	0	0	46	35	19				100	0	0	0	0	0	1
"U80"	0	80	6	102	339	8	"S"	0	100	0	0	25	54	21				100	0	0	0	0	0	1
"U80"	0	80	6	102	331	9	"S"	1	100	0	0	48	27	25	100	0	0				0	0	1	1
"U80"	0	80	6	102	337	10	"S"	0	100	0	0	46	27	27				100	0	0	1	0	0	1
"U80"	0	80	6	102	340	11	"S"	0	100	0	0	40	48	12				100	0	0	0	0	0	0
"U80"	0	80	6	102	339	12	"S"	0	100	0	0	40	40	20				100	0	0	0	0	0	1
"U80"	0	80	6	102	333	13	"S"	1	100	0	0	30	50	20	100	0	0				0	0	0	1
"U80"	0	80	6	102	337	14	"S"	0	100	0	0	28	44	28				100	0	0	0	0	0	-1
"U80"	0	80	6	102	345	15	"S"	0	93	7	0	16	48	36				100	0	0	1	0	0	1
"U80"	0	80	6	102	342	16	"S"	0	100	0	0	34	39	27				100	0	0	1	0	0	1
"U80"	0	80	6	102	335	17	"S"	1	100	0	0	37	33	30	100	0	0				0	0	0	1
"U80"	0	80	6	102	331	18	"S"	0	100	0	0	49	39	12				100	0	0	0	1	1	0
"U80"	0	80	6	102	336	19	"S"	0	100	0	0	38	35	27				100	0	0	1	0	0	1
"U80"	0	80	6	102	346	20	"S"	0	100	0	0	26	44	30				100	0	0	1	0	0	1
"U80"	0	80	6	102	335	21	"S"	0	100	0	0	30	33	37				100	0	0	0	0	0	-1
"U80"	0	80	6	102	336	22	"S"	0	100	0	0	33	30	37				100	0	0	0	0	0	-1
"U80"	0	80	6	102	342	23	"S"	0	100	0	0	27	40	33				100	0	0	0	0	0	0
"U80"	0	80	6	102	331	24	"S"	1	100	0	0	25	44	31	100	0	0				1	1	0	1
"U80"	0	80	6	102	337	25	"S"	1	100	0	0	34	34	32	100	0	0				1	0	0	1
"U80"	0	80	6	106	331	1	"S"	0	98	0	2	50	50	0				100	0	0	1	1	1	1
"U80"	0	80	6	106	337	2	"S"	0	100	0	0	50	50	0				100	0	0	1	0	0	1
"U80"	0	80	6	106	335	3	"S"	0	100	0	0	50	50	0				100	0	0	0	0	0	0
"U80"	0	80	6	106	333	4	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	1
"U80"	0	80	6	106	342	5	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	1
"U80"	0	80	6	106	346	6	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	0
"U80"	0	80	6	106	345	7	"S"	0	100	0	0	50	50	0				100	0	0	0	0	0	0
"U80"	0	80	6	106	336	8	"S"	0	100	0	0	51	49	0				100	0	0	1	0	0	1
"U80"	0	80	6	106	340	9	"S"	0	100	0	0	52	48	0				100	0	0	0	0	0	1
"U80"	0	80	6	106	339	10	"S"	1	100	0	0	51	49	0	100	0	0				0	0	0	1
"U80"	0	80	6	106	336	11	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	1
"U80"	0	80	6	106	346	12	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	0
"U80"	0	80	6	106	340	13	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	106	339	14	"S"	0	100	0	0	50	50	0				100	0	0	0	0	0	0
"U80"	0	80	6	106	333	15	"S"	0	100	0	0	51	49	0				100	0	0	0	0	0	1
"U80"	0	80	6	106	337	16	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	1
"U80"	0	80	6	106	345	17	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	106	342	18	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	0
"U80"	0	80	6	106	335	19	"S"	0	100	0	0	15	85	0				100	0	0	1	0	0	1
"U80"	0	80	6	106	331	20	"S"	0	100	0	0	17	83	0				100	0	0	0	0	0	1
"U80"	0	80	6	106	340	21	"S"	1	100	0	0	15	85	0	100	0	0				0	0	0	1
"U80"	0	80	6	106	339	22	"S"	1	100	0	0	22	78	0	100	0	0				0	0	0	1
"U80"	0	80	6	106	335	23	"S"	1	100	0	0	0	100	0	100	0	0				1	0	0	1
"U80"	0	80	6	106	336	24	"S"	1	100	0	0	0	100	0	100	0	0				0	0	0	1
"U80"	0	80	6	106	342	25	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	0
"U80"	0	80	6	109	345	1	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	109	336	2	"S"	0	100	0	0	100	0	0				100	0	0	1	1	1	1
"U80"	0	80	6	109	340	3	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	109	339	4	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	109	331	5	"S"	0	100	0	0	100	0	0				100	0	0	0	1	0	1
"U80"	0	80	6	109	337	6	"S"	1	100	0	0	100	0	0	100	0	0				0	0	0	1
"U80"	0	80	6	109	335	7	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	109	333	8	"S"	0	6	0	94	20	0	80				56	0	44	0	0	0	1
"U80"	0	80	6	109	342	9	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	109	346	10	"S"	1	100	0	0	100	0	0	100	0	0				1	0	0	1
"U80"	0	80	6	109	345	11	"S"	0	100	0	0	100	0	0				50	50	0	0	0	0	1
"U80"	0	80	6	109	342	12	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	109	335	13	"S"	1	100	0	0	100	0	0	100	0	0				0	0	0	1
"U80"	0	80	6	109	331	14	"S"	0	100	0	0	0	29	71				37	41	22	0	0	0	1
"U80"	0	80	6	109	336	15	"S"	1	100	0	0	0	100	0	100	0	0				1	0	0	1
"U80"	0	80	6	109	346	16	"S"	0	100	0	0	0	0	100				100	0	0	1	0	0	-1
"U80"	0	80	6	109	340	17	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	109	339	18	"S"	0	100	0	0	100	0	0				96	0	4	0	0	0	1
"U80"	0	80	6	109	333	19	"S"	1	100	0	0	0	99	1	100	0	0				0	0	0	1
"U80"	0	80	6	109	337	20	"S"	1	100	0	0	100	0	0	100	0	0				0	0	0	1
"U80"	0	80	6	109	337	21	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	109	333	22	"S"	0	100	0	0	100	0	0				95	0	5	0	0	0	1
"U80"	0	80	6	109	346	23	"S"	0	100	0	0	100	0	0				100	0	0	1	0	0	1
"U80"	0	80	6	109	345	24	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	109	340	25	"S"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	6	110	333	1	"S"	1	100	0	0	0	100	0	100	0	0				0	0	0	1
"U80"	0	80	6	110	342	2	"S"	0	100	0	0	0	100	0				0	100	0	1	0	0	0
"U80"	0	80	6	110	346	3	"S"	0	100	0	0	100	0	0				100	0	0	1	0	0	1
"U80"	0	80	6	110	345	4	"S"	0	100	0	0	0	100	0				0	100	0	0	0	0	0
"U80"	0	80	6	110	336	5	"S"	0	100	0	0	0	100	0				0	100	0	1	0	1	0
"U80"	0	80	6	110	340	6	"S"	0	96	0	4	0	100	0				3	97	0	0	0	0	0
"U80"	0	80	6	110	339	7	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	110	331	8	"S"	0	97	0	3	0	100	0				100	0	0	0	0	1	0
"U80"	0	80	6	110	337	9	"S"	0	100	0	0	0	0	100				100	0	0	1	0	0	-1
"U80"	0	80	6	110	335	10	"S"	1	100	0	0	100	0	0	100	0	0				0	0	0	1
"U80"	0	80	6	110	339	11	"S"	0	100	0	0	0	100	0				0	100	0	0	0	0	0
"U80"	0	80	6	110	333	12	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	110	337	13	"S"	1	100	0	0	0	100	0	100	0	0				1	0	0	1
"U80"	0	80	6	110	345	14	"S"	1	100	0	0	0	100	0	100	0	0				0	0	0	1
"U80"	0	80	6	110	342	15	"S"	1	100	0	0	0	100	0	100	0	0				1	0	0	1
"U80"	0	80	6	110	335	16	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	0
"U80"	0	80	6	110	331	17	"S"	0	100	0	0	0	100	0				100	0	0	1	1	1	0
"U80"	0	80	6	110	336	18	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	1
"U80"	0	80	6	110	346	19	"S"	1	100	0	0	0	100	0	100	0	0				1	0	0	1
"U80"	0	80	6	110	340	20	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	110	336	21	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	0
"U80"	0	80	6	110	342	22	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	0
"U80"	0	80	6	110	331	23	"S"	0	100	0	0	0	100	0				100	0	0	0	1	1	1
"U80"	0	80	6	110	337	24	"S"	0	100	0	0	0	100	0				100	0	0	1	0	0	0
"U80"	0	80	6	110	333	25	"S"	0	100	0	0	0	100	0				100	0	0	0	0	0	1
"U80"	0	80	20	337	362	1	"R"	1	1	52	47	46	26	28	35	33	32				0	0	0	-1
"U80"	0	80	20	337	363	2	"R"	1	80	20	0	80	20	0	100	0	0				1	0	0	0
"U80"	0	80	20	337	360	3	"R"	0	71	29	0	63	37	0				66	12	22	1	0	0	0
"U80"	0	80	20	337	357	4	"R"	0	45	31	24	61	38	1				67	18	15	0	0	0	1
"U80"	0	80	20	337	355	5	"R"	0	90	10	0	92	8	0				100	0	0	0	0	0	1
"U80"	0	80	20	337	361	6	"R"	1	100	0	0	100	0	0	100	0	0				0	0	0	1
"U80"	0	80	20	337	354	7	"R"	1	80	20	0	80	20	0	80	20	0				0	0	0	1
"U80"	0	80	20	337	363	8	"R"	0	33	67	0	33	67	0				100	0	0	0	0	0	0
"U80"	0	80	20	337	360	9	"R"	0	61	39	0	0	41	59				0	35	65	1	0	0	0
"U80"	0	80	20	337	357	10	"R"	1	70	28	2	33	34	33	100	0	0				1	0	0	1
"U80"	0	80	20	337	355	11	"R"	0	0	0	100	0	0	100				12	0	88	0	0	0	-1
"U80"	0	80	20	337	361	12	"R"	1	100	0	0	0	98	2	100	0	0				1	0	0	1
"U80"	0	80	20	337	354	13	"R"	0	80	20	0	80	20	0				80	20	0	1	0	0	0
"U80"	0	80	20	337	362	14	"R"	0	34	23	43	36	25	39				40	23	37	0	1	0	0
"U80"	0	80	20	337	363	15	"R"	1	48	52	0	52	48	0	49	51	0				0	0	0	0
"U80"	0	80	20	337	360	16	"R"	0	68	13	19	17	15	68				79	13	8	1	0	0	-1
"U80"	0	80	20	337	357	17	"R"	0	75	14	11	40	27	33				100	0	0	0	0	0	1
"U80"	0	80	20	337	355	18	"R"	0	76	16	8	48	43	9				76	0	24	1	0	0	1
"U80"	0	80	20	337	361	19	"R"	0	100	0	0	0	0	100				100	0	0	1	0	0	1
"U80"	0	80	20	337	354	20	"R"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	20	337	362	21	"R"	1	34	30	36	30	42	28	43	31	26				1	0	0	1
"U80"	0	80	20	337	354	22	"R"	0	80	20	0	80	20	0				100	0	0	0	0	0	1
"U80"	0	80	20	337	362	23	"R"	0	38	22	40	30	32	38				50	18	32	0	0	0	1
"U80"	0	80	20	337	363	24	"R"	0	100	0	0	0	100	0				100	0	0	1	0	0	0
"U80"	0	80	20	337	360	25	"R"	1	73	16	11	80	14	6	100	0	0				0	0	0	1
"U80"	0	80	20	339	355	1	"R"	0	90	10	0	87	11	2				83	9	8	0	0	0	1
"U80"	0	80	20	339	361	2	"R"	0	100	0	0	0	99	1				23	77	0	1	0	0	0
"U80"	0	80	20	339	354	3	"R"	0	90	10	0	90	10	0				90	10	0	0	0	0	1
"U80"	0	80	20	339	362	4	"R"	1	47	22	31	27	24	49	35	21	44				1	0	0	0
"U80"	0	80	20	339	363	5	"R"	1	50	50	0	50	50	0	50	50	0				0	0	0	1
"U80"	0	80	20	339	360	6	"R"	0	92	8	0	90	10	0				97	3	0	0	1	0	1
"U80"	0	80	20	339	357	7	"R"	1	88	12	0	41	59	0	100	0	0				1	1	0	1
"U80"	0	80	20	339	360	8	"R"	0	69	31	0	27	25	48				3	31	66	1	0	0	1
"U80"	0	80	20	339	357	9	"R"	1	68	32	0	30	32	38	100	0	0				1	0	0	1
"U80"	0	80	20	339	355	10	"R"	0	0	0	100	0	0	100				29	0	71	0	0	0	-1
"U80"	0	80	20	339	361	11	"R"	0	100	0	0	33	23	44				71	0	29	0	0	0	-1
"U80"	0	80	20	339	354	12	"R"	0	85	15	0	80	20	0				85	15	0	0	0	0	1
"U80"	0	80	20	339	362	13	"R"	0	28	19	53	47	41	12				48	22	30	0	0	1	1
"U80"	0	80	20	339	363	14	"R"	1	100	0	0	100	0	0	0	100	0				0	0	0	1
"U80"	0	80	20	339	360	15	"R"	0	67	14	19	1	24	75				16	15	69	1	0	0	-1
"U80"	0	80	20	339	357	16	"R"	0	65	18	17	43	32	25				100	0	0	1	0	0	1
"U80"	0	80	20	339	355	17	"R"	1	71	9	20	51	29	20	100	0	0				1	0	1	-1
"U80"	0	80	20	339	361	18	"R"	1	100	0	0	0	0	100	100	0	0				1	0	0	1
"U80"	0	80	20	339	354	19	"R"	0	80	20	0	80	20	0				100	0	0	0	0	0	1
"U80"	0	80	20	339	362	20	"R"	1	39	30	31	37	29	34	51	29	20				0	0	0	0
"U80"	0	80	20	339	363	21	"R"	0	38	13	49	59	2	39				42	46	12	0	0	1	-1
"U80"	0	80	20	339	355	22	"R"	1	57	0	43	64	0	36	100	0	0				1	0	0	-1
"U80"	0	80	20	339	361	23	"R"	0	100	0	0	0	56	44				100	0	0	1	0	0	0
"U80"	0	80	20	339	354	24	"R"	1	80	20	0	80	20	0	80	20	0				1	0	0	1
"U80"	0	80	20	339	362	25	"R"	1	45	18	37	55	24	21	41	31	28				0	0	1	-1
"U80"	0	80	20	344	363	1	"R"	0	80	20	0	20	80	0				80	20	0	0	0	0	0
"U80"	0	80	20	344	360	2	"R"	0	60	37	3	68	20	12				75	25	0	0	0	0	1
"U80"	0	80	20	344	357	3	"R"	0	79	20	1	75	25	0				82	18	0	0	0	0	1
"U80"	0	80	20	344	355	4	"R"	1	80	11	9	50	0	50	100	0	0				0	0	0	1
"U80"	0	80	20	344	361	5	"R"	0	0	0	100	0	0	100				100	0	0	0	0	0	-1
"U80"	0	80	20	344	354	6	"R"	0	85	15	0	85	15	0				85	15	0	0	0	0	1
"U80"	0	80	20	344	362	7	"R"	0	46	26	28	45	35	20				33	22	45	0	0	0	0
"U80"	0	80	20	344	354	8	"R"	0	80	20	0	80	20	0				80	20	0	0	0	0	1
"U80"	0	80	20	344	362	9	"R"	0	57	40	3	44	28	28				37	36	27	0	0	0	1
"U80"	0	80	20	344	363	10	"R"	0	100	0	0	100	0	0				100	0	0	0	0	0	1
"U80"	0	80	20	344	360	11	"R"	0	73	12	15	0	34	66				0	11	89	0	0	0	0
"U80"	0	80	20	344	357	12	"R"	0	73	21	6	34	36	30				100	0	0	0	0	0	1
"U80"	0	80	20	344	355	13	"R"	0	84	10	6	84	16	0				100	0	0	0	0	0	1
"U80"	0	80	20	344	361	14	"R"	0	95	5	0	0	100	0				80	0	20	0	0	0	0
"U80"	0	80	20	344	362	15	"R"	1	18	23	59	60	37	3	43	21	36				0	0	0	0
"U80"	0	80	20	344	363	16	"R"	1	0	100	0	0	100	0	0	100	0				0	0	0	0
"U80"	0	80	20	344	360	17	"R"	1	80	13	7	80	11	9	100	0	0				0	0	0	1
"U80"	0	80	20	344	357	18	"R"	0	68	20	12	37	32	31				100	0	0	0	0	0	0
"U80"	0	80	20	344	355	19	"R"	1	81	0	19	57	0	43	66	0	34				0	0	0	1
"U80"	0	80	20	344	361	20	"R"	1	100	0	0	0	51	49	100	0	0				0	0	0	1
"U80"	0	80	20	344	354	21	"R"	1	90	10	0	90	10	0	100	0	0				0	0	0	1
"U80"	0	80	20	344	363	22	"R"	1	38	31	31	12	48	40	47	11	42				0	0	0	0
"U80"	0	80	20	344	360	23	"R"	1	69	17	14	74	14	12	100	0	0				1	0	0	1
"U80"	0	80	20	344	357	24	"R"	0	0	0	100	0	0	100				100	0	0	0	0	0	1
"U80"	0	80	20	344	355	25	"R"	0	76	0	24	73	0	27				100	0	0	1	0	0	1
