* Dictionary *
paper:      paper #, labelled with authors and year
session:    session #
id:			    id #
oid:			    partner id #
supergame:	match #
round:		  round #
horizon:	length of supergame
r:    	    payoff to joint cooperation (reward) in dollars
s:          payoff to cooperation when other defects (sucker) in dollars
t:          payoff to defection when other cooperates (temptation) in dollars
p:          payoff to joint defection (punishment) in dollars
NOTE: r, s, t, and p above are the experimental currency units (ECU).
g:          1+g is the payoff to defection when other cooperates and payoffs are
            normalized such that joint cooperation = 1 and joint defection = 0 (gain)
l:          l is the payoff to cooperation when other defects and payoffs are
            normalized such that joint cooperation = 1 and joint defection = 0 (loss)
sizebad:    SIZE of the Basin of attraction of Always Defect, as defined in Embrey, Frechette, and Yuksel (2017), between 0 and 1.
			Only defined for round 1 because that is how it is used in that paper.
coop:       = 1 if subject cooperated, = 0 o/w
order:		for experiments with within subjects design this number indicates the order of the treatments
**************/

paper	session	id	oid	supergame	round	horizon	r	s	t	p	g	l	sizebad	coop	order
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	6	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	6	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	6	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	6	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	6	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	6	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	6	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	7	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	7	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	7	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	7	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	7	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	7	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	7	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	7	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	7	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	8	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	8	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	8	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	8	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	8	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	8	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	8	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	8	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	8	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53313	9	2	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53313	9	3	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53313	9	4	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53313	9	5	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53313	9	6	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53313	9	7	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53313	9	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53313	9	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53313	9	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53302	10	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53302	10	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53302	10	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53302	10	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53302	10	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53302	10	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53302	10	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53302	10	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53302	10	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	11	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	11	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	11	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	11	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	11	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	11	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	11	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	11	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	11	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	12	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	12	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	12	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	12	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	12	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	12	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	12	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	12	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	12	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	13	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	13	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	13	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	13	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	13	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	13	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	13	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	13	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53308	13	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	14	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	14	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	14	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	14	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	14	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	14	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	14	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	14	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	14	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	15	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	15	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	15	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	15	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	15	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	15	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	15	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	15	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53305	15	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	16	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	16	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	16	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	16	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	16	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	16	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	16	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	16	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	16	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	17	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	17	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	17	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	17	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	17	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	17	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	17	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	17	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53306	17	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	18	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	18	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	18	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	18	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	18	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	18	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	18	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	18	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53314	18	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	19	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	19	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	19	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	19	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	19	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	19	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	19	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	19	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53303	19	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	20	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	20	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	20	4	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	20	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	20	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	20	7	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	20	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	20	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53312	53304	20	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53301	1	2	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53301	1	3	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53301	1	4	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53301	1	5	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53301	1	6	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53301	1	7	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53301	1	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53301	1	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53301	1	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	2	2	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	2	3	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	2	4	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	2	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	2	6	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	2	7	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	2	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	2	9	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	2	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	3	2	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	3	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	3	4	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	3	5	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	3	6	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	3	7	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	3	8	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	3	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	3	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	4	2	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	4	3	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	4	4	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	4	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	4	6	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	4	7	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	4	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	4	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	4	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	5	2	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	5	3	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	5	4	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	5	5	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	5	6	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	5	7	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	5	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	5	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53307	5	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	6	2	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	6	3	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	6	4	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	6	5	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	6	6	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	6	7	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	6	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	6	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53309	6	10	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	7	2	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	7	3	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	7	4	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	7	5	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	7	6	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	7	7	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	7	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	7	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53310	7	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53314	8	2	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53314	8	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53314	8	4	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53314	8	5	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53314	8	6	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53314	8	7	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53314	8	8	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53314	8	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53314	8	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53312	9	2	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53312	9	3	10	.105	.005	.175	.075	2.333334	2.333334		1	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53312	9	4	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53312	9	5	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53312	9	6	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53312	9	7	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53312	9	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53312	9	9	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53312	9	10	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53305	10	2	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53305	10	3	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53305	10	4	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53305	10	5	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53305	10	6	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53305	10	7	10	.105	.005	.175	.075	2.333334	2.333334		0	1
"Bereby-Meyer and Roth (2006)"	53300	53313	53305	10	8	10	.105	.005	.175	.075	2.333334	2.333334		0	1
