* Dictionary *
round:		round #
stage:		stage #
delta:		delta
amount:		amount to divide
weight:		weight (number of votes)
group:		identifies subjects that were grouped together
id:			id #, constant through session
subject:		subject #, changes across elections
step:			step #
d1:			selected demand in step 1
d2:			selected demand in step 2
demand:		demand
o1:			subject number proposed to go first
o2:			subject number proposed to go second
o3:			subject number proposed to go third
close:		= 1 if subject proposed to close the coalition, = 0 o/w
selected:		demand selected to take the floor
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
experienced:	= 1 if subjects have participated in 1 session before, = 0 o/w
total_votes:	total # of votes per group
full:			= 1 if all subjects in that session are paid in full, 0 o/w
**************

round	stage	delta	amount	weight	group	id	subject	step	d1	d2	demand	o1	o2	o3	close	selected	date	experienced	total_votes	full
5	1	1	50	1	5	15	2	1			30	2	3	1	0	0	21204.1	0	5	0
5	1	1	50	2	1	5	3	2	30		25				0	1	21204.1	0	5	0
5	1	1	50	1	2	6	1	2	30		15				1	1	21204.1	0	5	0
5	1	1	50	1	3	12	2	2	34		16				1	1	21204.1	0	5	0
5	1	1	50	2	4	10	2	2	35		34				0	1	21204.1	0	5	0
5	1	1	50	1	5	15	2	2	40		10				1	1	21204.1	0	5	0
5	1	1	50	1	1	3	2	3	30	25	25				1	1	21204.1	0	5	0
5	1	1	50	2	2	13	2	3	30	15	5				1	1	21204.1	0	5	0
5	1	1	50	1	4	9	3	3	35	34	30				0	1	21204.1	0	5	0
5	2	1	50	2	4	8	1	1			30	1	2	3	0	0	21204.1	0	5	0
5	2	1	50	1	4	9	3	1			18	3	2	1	0	1	21204.1	0	5	0
5	2	1	50	2	4	10	2	1			25	2	1	3	0	0	21204.1	0	5	0
5	2	1	50	2	4	10	2	2	18		32				1	1	21204.1	0	5	0
6	1	1	50	2	1	1	2	1			40	2	1	3	0	0	21204.1	0	5	0
6	1	1	50	2	1	8	3	1			30	3	2	1	0	0	21204.1	0	5	0
6	1	1	50	1	1	9	1	1			18	1	3	2	0	1	21204.1	0	5	0
6	1	1	50	2	2	2	1	1			20	1	3	2	0	0	21204.1	0	5	0
6	1	1	50	2	2	10	3	1			25	3	1	2	0	1	21204.1	0	5	0
6	1	1	50	1	2	15	2	1			26	2	3	1	0	0	21204.1	0	5	0
6	1	1	50	1	3	3	2	1			25	2	3	1	0	0	21204.1	0	5	0
6	1	1	50	2	3	11	1	1			40	1	3	2	0	0	21204.1	0	5	0
6	1	1	50	2	3	13	3	1			30	3	2	1	0	1	21204.1	0	5	0
6	1	1	50	2	4	4	3	1			34	3	2	1	0	0	21204.1	0	5	0
6	1	1	50	1	4	6	2	1			30	2	1	3	0	0	21204.1	0	5	0
6	1	1	50	2	4	14	1	1			34	1	2	3	0	1	21204.1	0	5	0
6	1	1	50	2	5	5	1	1			25	1	2	3	0	1	21204.1	0	5	0
6	1	1	50	2	5	7	2	1			25	2	3	1	0	0	21204.1	0	5	0
6	1	1	50	1	5	12	3	1			40	3	2	1	0	0	21204.1	0	5	0
6	1	1	50	2	1	8	3	2	18		32				1	1	21204.1	0	5	0
6	1	1	50	2	2	2	1	2	25		25				1	1	21204.1	0	5	0
6	1	1	50	1	3	3	2	2	30		25				0	1	21204.1	0	5	0
6	1	1	50	1	4	6	2	2	34		10				1	1	21204.1	0	5	0
6	1	1	50	2	5	7	2	2	25		25				1	1	21204.1	0	5	0
6	1	1	50	2	3	11	1	3	30	25	25				1	1	21204.1	0	5	0
6	1	1	50	2	4	4	3	3	34	10	6				1	1	21204.1	0	5	0
7	1	1	50	2	1	8	2	1			30	2	3	1	0	0	21204.1	0	5	0
7	1	1	50	1	1	9	1	1			20	1	2	3	0	0	21204.1	0	5	0
7	1	1	50	2	1	13	3	1			25	3	1	2	0	1	21204.1	0	5	0
7	1	1	50	2	2	4	1	1			34	1	3	2	0	0	21204.1	0	5	0
7	1	1	50	2	2	11	2	1			20	2	3	1	0	1	21204.1	0	5	0
7	1	1	50	1	2	12	3	1			25	3	1	2	0	0	21204.1	0	5	0
7	1	1	50	2	3	5	2	1			25	2	1	3	0	1	21204.1	0	5	0
7	1	1	50	1	3	6	3	1			33	3	1	2	0	0	21204.1	0	5	0
7	1	1	50	2	3	7	1	1			29.98	1	3	2	0	0	21204.1	0	5	0
7	1	1	50	2	4	1	2	1			40	2	1	3	0	0	21204.1	0	5	0
7	1	1	50	2	4	2	3	1			30	3	1	2	0	0	21204.1	0	5	0
7	1	1	50	1	4	15	1	1			24	1	2	3	0	1	21204.1	0	5	0
7	1	1	50	1	5	3	1	1			25	1	3	2	0	0	21204.1	0	5	0
7	1	1	50	2	5	10	3	1			25	3	1	2	0	0	21204.1	0	5	0
7	1	1	50	2	5	14	2	1			34	2	1	3	0	1	21204.1	0	5	0
7	1	1	50	1	1	9	1	2	25		25				1	1	21204.1	0	5	0
7	1	1	50	1	2	12	3	2	20		30				1	1	21204.1	0	5	0
7	1	1	50	2	3	7	1	2	25		25				0	1	21204.1	0	5	0
7	1	1	50	2	4	1	2	2	24		48				0	1	21204.1	0	5	0
7	1	1	50	1	5	3	1	2	34		30				0	1	21204.1	0	5	0
7	1	1	50	1	3	6	3	3	25	25	15				1	1	21204.1	0	5	0
7	1	1	50	2	4	2	3	3	24	48	26				1	1	21204.1	0	5	0
7	1	1	50	2	5	10	3	3	34	30	20				0	1	21204.1	0	5	0
7	2	1	50	1	5	3	1	1			25	1	3	2	0	1	21204.1	0	5	0
7	2	1	50	2	5	10	3	1			30	3	1	2	0	0	21204.1	0	5	0
7	2	1	50	2	5	14	2	1			25	2	1	3	0	0	21204.1	0	5	0
7	2	1	50	2	5	10	3	2	25		25				1	1	21204.1	0	5	0
8	1	1	50	2	1	1	2	1			40	2	1	3	0	1	21204.1	0	5	0
8	1	1	50	2	1	8	3	1			30	3	2	1	0	0	21204.1	0	5	0
8	1	1	50	1	1	15	1	1			30	1	2	3	0	0	21204.1	0	5	0
8	1	1	50	2	2	5	2	1			25	2	1	3	0	0	21204.1	0	5	0
8	1	1	50	2	2	7	1	1			30.02	1	3	2	0	0	21204.1	0	5	0
8	1	1	50	1	2	9	3	1			20	3	1	2	0	1	21204.1	0	5	0
8	1	1	50	1	3	6	1	1			35	1	3	2	0	0	21204.1	0	5	0
8	1	1	50	2	3	10	3	1			30	3	1	2	0	1	21204.1	0	5	0
8	1	1	50	2	3	11	2	1			30	2	3	1	0	0	21204.1	0	5	0
8	1	1	50	2	4	4	2	1			34	2	1	3	0	0	21204.1	0	5	0
8	1	1	50	1	4	12	1	1			20	1	3	2	0	0	21204.1	0	5	0
8	1	1	50	2	4	14	3	1			34	3	1	2	0	1	21204.1	0	5	0
8	1	1	50	2	5	2	1	1			25	1	3	2	0	0	21204.1	0	5	0
8	1	1	50	1	5	3	3	1			25	3	2	1	0	1	21204.1	0	5	0
8	1	1	50	2	5	13	2	1			25	2	3	1	0	0	21204.1	0	5	0
8	1	1	50	1	1	15	1	2	40		10				1	1	21204.1	0	5	0
8	1	1	50	2	2	7	1	2	20		30				1	1	21204.1	0	5	0
8	1	1	50	1	3	6	1	2	30		15				1	1	21204.1	0	5	0
8	1	1	50	1	4	12	1	2	34		16				1	1	21204.1	0	5	0
8	1	1	50	2	5	13	2	2	25		25				1	1	21204.1	0	5	0
8	1	1	50	2	3	11	2	3	30	15	5				1	1	21204.1	0	5	0
9	1	1	50	2	1	7	2	1			30.06	2	3	1	0	0	21204.1	0	5	0
9	1	1	50	2	1	8	1	1			25	1	2	3	0	0	21204.1	0	5	0
9	1	1	50	1	1	9	3	1			22	3	2	1	0	1	21204.1	0	5	0
9	1	1	50	2	2	11	3	1			25	3	1	2	0	1	21204.1	0	5	0
9	1	1	50	1	2	12	1	1			20	1	2	3	0	0	21204.1	0	5	0
9	1	1	50	2	2	13	2	1			25	2	1	3	0	0	21204.1	0	5	0
9	1	1	50	2	3	1	2	1			40	2	3	1	0	1	21204.1	0	5	0
9	1	1	50	2	3	2	1	1			30	1	3	2	0	0	21204.1	0	5	0
9	1	1	50	1	3	6	3	1			20	3	1	2	0	0	21204.1	0	5	0
9	1	1	50	2	4	4	2	1			34	2	1	3	0	0	21204.1	0	5	0
9	1	1	50	2	4	5	3	1			25	3	2	1	0	1	21204.1	0	5	0
9	1	1	50	1	4	15	1	1			25	1	2	3	0	0	21204.1	0	5	0
9	1	1	50	1	5	3	3	1			25	3	2	1	0	0	21204.1	0	5	0
9	1	1	50	2	5	10	2	1			30	2	1	3	0	1	21204.1	0	5	0
9	1	1	50	2	5	14	1	1			34.5	1	3	2	0	0	21204.1	0	5	0
9	1	1	50	2	1	7	2	2	22		28				1	1	21204.1	0	5	0
9	1	1	50	1	2	12	1	2	25		25				1	1	21204.1	0	5	0
9	1	1	50	1	3	6	3	2	40		10				1	1	21204.1	0	5	0
9	1	1	50	2	4	4	2	2	25		25				1	1	21204.1	0	5	0
9	1	1	50	2	5	14	1	2	30		15				0	1	21204.1	0	5	0
9	1	1	50	1	5	3	3	3	30	15	35				1	1	21204.1	0	5	0
10	1	1	50	2	1	7	3	1			30.04	3	2	1	0	0	21204.1	0	5	0
10	1	1	50	2	1	8	1	1			30	1	3	2	0	1	21204.1	0	5	0
10	1	1	50	1	1	9	2	1			24	2	1	3	0	0	21204.1	0	5	0
10	1	1	50	1	2	12	3	1			20	3	2	1	0	0	21204.1	0	5	0
10	1	1	50	2	2	13	2	1			25	2	1	3	0	1	21204.1	0	5	0
10	1	1	50	2	2	14	1	1			35	1	3	2	0	0	21204.1	0	5	0
10	1	1	50	2	3	4	3	1			34	3	1	2	0	0	21204.1	0	5	0
10	1	1	50	2	3	5	2	1			25	2	3	1	0	1	21204.1	0	5	0
10	1	1	50	1	3	6	1	1			40	1	2	3	0	0	21204.1	0	5	0
10	1	1	50	2	4	10	3	1			25	3	2	1	0	0	21204.1	0	5	0
10	1	1	50	2	4	11	2	1			30	2	3	1	0	1	21204.1	0	5	0
10	1	1	50	1	4	15	1	1			24	1	2	3	0	0	21204.1	0	5	0
10	1	1	50	2	5	1	2	1			40	2	3	1	0	0	21204.1	0	5	0
10	1	1	50	2	5	2	1	1			30	1	3	2	0	1	21204.1	0	5	0
10	1	1	50	1	5	3	3	1			25	3	2	1	0	0	21204.1	0	5	0
10	1	1	50	2	1	7	3	2	30		20				0	1	21204.1	0	5	0
10	1	1	50	2	2	14	1	2	25		34				0	1	21204.1	0	5	0
10	1	1	50	2	3	4	3	2	25		25				1	1	21204.1	0	5	0
10	1	1	50	2	4	10	3	2	30		29				0	1	21204.1	0	5	0
10	1	1	50	1	5	3	3	2	30		25				0	1	21204.1	0	5	0
10	1	1	50	1	1	9	2	3	30	20	20				0	1	21204.1	0	5	0
10	1	1	50	1	2	12	3	3	25	34	41				0	1	21204.1	0	5	0
10	1	1	50	1	4	15	1	3	30	29	20				1	1	21204.1	0	5	0
10	1	1	50	2	5	1	2	3	30	25	30				0	1	21204.1	0	5	0
10	2	1	50	2	1	7	3	1			30.01	3	2	1	0	0	21204.1	0	5	0
10	2	1	50	2	1	8	1	1			30	1	3	2	0	0	21204.1	0	5	0
10	2	1	50	1	1	9	2	1			22	2	1	3	0	1	21204.1	0	5	0
10	2	1	50	1	2	12	3	1			20	3	1	2	0	0	21204.1	0	5	0
10	2	1	50	2	2	13	2	1			25	2	3	1	0	0	21204.1	0	5	0
10	2	1	50	2	2	14	1	1			32	1	3	2	0	1	21204.1	0	5	0
10	2	1	50	2	5	1	2	1			40	2	3	1	0	1	21204.1	0	5	0
10	2	1	50	2	5	2	1	1			25	1	3	2	0	0	21204.1	0	5	0
10	2	1	50	1	5	3	3	1			25	3	2	1	0	0	21204.1	0	5	0
10	2	1	50	2	1	8	1	2	22		28				1	1	21204.1	0	5	0
10	2	1	50	1	2	12	3	2	32		18				1	1	21204.1	0	5	0
10	2	1	50	1	5	3	3	2	40		25				0	1	21204.1	0	5	0
10	2	1	50	2	5	2	1	3	40	25	25				1	1	21204.1	0	5	0
1	1	1	50	2	1	2	3	1			50	3	2	1	0	0	21204.2	0	5	0
1	1	1	50	2	1	4	2	1			48	2	1	3	0	1	21204.2	0	5	0
1	1	1	50	1	1	15	1	1			20	1	3	2	0	0	21204.2	0	5	0
1	1	1	50	2	2	11	3	1			35	3	1	2	0	0	21204.2	0	5	0
1	1	1	50	1	2	12	1	1			15	1	3	2	0	1	21204.2	0	5	0
1	1	1	50	2	2	16	2	1			30	2	3	1	0	0	21204.2	0	5	0
1	1	1	50	1	3	6	2	1			30	2	1	3	0	0	21204.2	0	5	0
1	1	1	50	2	3	7	1	1			38	1	3	2	0	0	21204.2	0	5	0
1	1	1	50	2	3	8	3	1			32	3	1	2	0	1	21204.2	0	5	0
1	1	1	50	2	4	1	3	1			20	3	2	1	0	1	21204.2	0	5	0
1	1	1	50	2	4	14	1	1			20	1	3	2	0	0	21204.2	0	5	0
1	1	1	50	1	4	18	2	1			20	2	3	1	0	0	21204.2	0	5	0
1	1	1	50	1	5	3	1	1			32	1	2	3	0	0	21204.2	0	5	0
1	1	1	50	2	5	5	3	1			30	3	1	2	0	0	21204.2	0	5	0
1	1	1	50	2	5	10	2	1			22	2	1	3	0	1	21204.2	0	5	0
1	1	1	50	1	6	9	2	1			19.98	2	3	1	0	0	21204.2	0	5	0
1	1	1	50	2	6	13	3	1			40	3	2	1	0	0	21204.2	0	5	0
1	1	1	50	2	6	17	1	1			20	1	3	2	0	1	21204.2	0	5	0
1	1	1	50	1	1	15	1	2	48		25				0	1	21204.2	0	5	0
1	1	1	50	2	2	11	3	2	15		35				1	1	21204.2	0	5	0
1	1	1	50	2	3	7	1	2	32		22				0	1	21204.2	0	5	0
1	1	1	50	1	4	18	2	2	20		17				1	1	21204.2	0	5	0
1	1	1	50	1	5	3	1	2	22		37				0	1	21204.2	0	5	0
1	1	1	50	2	6	13	3	2	20		30				1	1	21204.2	0	5	0
1	1	1	50	2	1	2	3	3	48	25	48				0	1	21204.2	0	5	0
1	1	1	50	1	3	6	2	3	32	22	10				0	1	21204.2	0	5	0
1	1	1	50	2	4	14	1	3	20	17	13				1	1	21204.2	0	5	0
1	1	1	50	2	5	5	3	3	22	37	25				0	1	21204.2	0	5	0
1	2	1	50	2	1	2	3	1			40	3	2	1	0	1	21204.2	0	5	0
1	2	1	50	2	1	4	2	1			30	2	3	1	0	0	21204.2	0	5	0
1	2	1	50	1	1	15	1	1			25	1	2	3	0	0	21204.2	0	5	0
1	2	1	50	1	3	6	2	1			30	2	3	1	0	0	21204.2	0	5	0
1	2	1	50	2	3	7	1	1			33	1	2	3	0	0	21204.2	0	5	0
1	2	1	50	2	3	8	3	1			34	3	2	1	0	1	21204.2	0	5	0
1	2	1	50	1	5	3	1	1			29	1	2	3	0	0	21204.2	0	5	0
1	2	1	50	2	5	5	3	1			25	3	2	1	0	1	21204.2	0	5	0
1	2	1	50	2	5	10	2	1			22	2	3	1	0	0	21204.2	0	5	0
1	2	1	50	2	1	4	2	2	40		49				0	1	21204.2	0	5	0
1	2	1	50	1	3	6	2	2	34		20				0	1	21204.2	0	5	0
1	2	1	50	2	5	10	2	2	25		22				1	1	21204.2	0	5	0
1	2	1	50	1	1	15	1	3	40	49	10				1	1	21204.2	0	5	0
1	2	1	50	2	3	7	1	3	34	20	26				1	1	21204.2	0	5	0
1	2	1	50	1	5	3	1	3	25	22	22				1	1	21204.2	0	5	0
2	1	1	50	2	1	2	1	1			30	1	2	3	0	1	21204.2	0	5	0
2	1	1	50	2	1	10	2	1			30	2	1	3	0	0	21204.2	0	5	0
2	1	1	50	1	1	18	3	1			32	3	1	2	0	0	21204.2	0	5	0
2	1	1	50	2	2	4	3	1			25	3	1	2	0	0	21204.2	0	5	0
2	1	1	50	2	2	11	2	1			25	2	1	3	0	0	21204.2	0	5	0
2	1	1	50	1	2	12	1	1			18	1	3	2	0	1	21204.2	0	5	0
2	1	1	50	1	3	6	3	1			40	3	2	1	0	0	21204.2	0	5	0
2	1	1	50	2	3	13	1	1			40	1	3	2	0	0	21204.2	0	5	0
2	1	1	50	2	3	14	2	1			30	2	3	1	0	1	21204.2	0	5	0
2	1	1	50	2	4	7	1	1			42	1	3	2	0	1	21204.2	0	5	0
2	1	1	50	1	4	15	3	1			20	3	1	2	0	0	21204.2	0	5	0
2	1	1	50	2	4	17	2	1			0	2	3	1	0	0	21204.2	0	5	0
2	1	1	50	2	5	1	1	1			30	1	3	2	0	1	21204.2	0	5	0
2	1	1	50	2	5	5	2	1			25	2	1	3	0	0	21204.2	0	5	0
2	1	1	50	1	5	9	3	1			19.98	3	2	1	0	0	21204.2	0	5	0
2	1	1	50	1	6	3	1	1			41	1	3	2	0	1	21204.2	0	5	0
2	1	1	50	2	6	8	3	1			23	3	2	1	0	0	21204.2	0	5	0
2	1	1	50	2	6	16	2	1			34	2	1	3	0	0	21204.2	0	5	0
2	1	1	50	2	1	10	2	2	30		30				0	1	21204.2	0	5	0
2	1	1	50	2	2	4	3	2	18		30				0	1	21204.2	0	5	0
2	1	1	50	1	3	6	3	2	30		15				0	1	21204.2	0	5	0
2	1	1	50	1	4	15	3	2	42		30				0	1	21204.2	0	5	0
2	1	1	50	1	5	9	3	2	30		20				1	1	21204.2	0	5	0
2	1	1	50	2	6	8	3	2	41		18				0	1	21204.2	0	5	0
2	1	1	50	1	1	18	3	3	30	30	25				0	1	21204.2	0	5	0
2	1	1	50	2	2	11	2	3	18	30	15				0	1	21204.2	0	5	0
2	1	1	50	2	3	13	1	3	30	15	20				1	1	21204.2	0	5	0
2	1	1	50	2	4	17	2	3	42	30	20				1	1	21204.2	0	5	0
2	1	1	50	2	6	16	2	3	41	18	32				1	1	21204.2	0	5	0
2	2	1	50	2	1	2	1	1			25	1	2	3	0	1	21204.2	0	5	0
2	2	1	50	2	1	10	2	1			30	2	1	3	0	0	21204.2	0	5	0
2	2	1	50	1	1	18	3	1			24	3	1	2	0	0	21204.2	0	5	0
2	2	1	50	2	2	4	3	1			40	3	1	2	0	1	21204.2	0	5	0
2	2	1	50	2	2	11	2	1			30	2	3	1	0	0	21204.2	0	5	0
2	2	1	50	1	2	12	1	1			16	1	2	3	0	0	21204.2	0	5	0
2	2	1	50	2	1	10	2	2	25		25				1	1	21204.2	0	5	0
2	2	1	50	1	2	12	1	2	40		19				0	1	21204.2	0	5	0
2	2	1	50	2	2	11	2	3	40	19	20				0	1	21204.2	0	5	0
2	3	1	50	2	2	4	3	1			45	3	1	2	0	1	21204.2	0	5	0
2	3	1	50	2	2	11	2	1			35	2	3	1	0	0	21204.2	0	5	0
2	3	1	50	1	2	12	1	1			19	1	2	3	0	0	21204.2	0	5	0
2	3	1	50	1	2	12	1	2	45		19				0	1	21204.2	0	5	0
2	3	1	50	2	2	11	2	3	45	19	20				0	1	21204.2	0	5	0
2	4	1	50	2	2	4	3	1			33	3	2	1	0	1	21204.2	0	5	0
2	4	1	50	2	2	11	2	1			35	2	3	1	0	0	21204.2	0	5	0
2	4	1	50	1	2	12	1	1			18	1	3	2	0	0	21204.2	0	5	0
2	4	1	50	2	2	11	2	2	33		25				0	1	21204.2	0	5	0
2	4	1	50	1	2	12	1	3	33	25	19				1	1	21204.2	0	5	0
3	1	1	50	2	1	1	2	1			34	2	3	1	0	1	21204.2	0	5	0
3	1	1	50	2	1	5	1	1			30	1	3	2	0	0	21204.2	0	5	0
3	1	1	50	1	1	15	3	1			40	3	2	1	0	0	21204.2	0	5	0
3	1	1	50	1	2	9	3	1			19.98	3	1	2	0	1	21204.2	0	5	0
3	1	1	50	2	2	10	1	1			20	1	2	3	0	0	21204.2	0	5	0
3	1	1	50	2	2	11	2	1			50	2	3	1	0	0	21204.2	0	5	0
3	1	1	50	2	3	7	3	1			26	3	1	2	0	0	21204.2	0	5	0
3	1	1	50	1	3	12	2	1			20	2	3	1	0	0	21204.2	0	5	0
3	1	1	50	2	3	14	1	1			30	1	2	3	0	1	21204.2	0	5	0
3	1	1	50	2	4	4	1	1			27	1	2	3	0	1	21204.2	0	5	0
3	1	1	50	1	4	6	2	1			30	2	3	1	0	0	21204.2	0	5	0
3	1	1	50	2	4	17	3	1			0	3	2	1	0	0	21204.2	0	5	0
3	1	1	50	2	5	2	2	1			25	2	3	1	0	0	21204.2	0	5	0
3	1	1	50	2	5	16	3	1			34	3	1	2	0	0	21204.2	0	5	0
3	1	1	50	1	5	18	1	1			25	1	3	2	0	1	21204.2	0	5	0
3	1	1	50	1	6	3	1	1			38.8	1	2	3	0	0	21204.2	0	5	0
3	1	1	50	2	6	8	3	1			24	3	1	2	0	1	21204.2	0	5	0
3	1	1	50	2	6	13	2	1			40	2	1	3	0	0	21204.2	0	5	0
3	1	1	50	1	1	15	3	2	34		20				0	1	21204.2	0	5	0
3	1	1	50	2	2	10	1	2	19.98		30.02				1	1	21204.2	0	5	0
3	1	1	50	1	3	12	2	2	30		20				0	1	21204.2	0	5	0
3	1	1	50	1	4	6	2	2	27		20				0	1	21204.2	0	5	0
3	1	1	50	2	5	16	3	2	25		25				1	1	21204.2	0	5	0
3	1	1	50	1	6	3	1	2	24		25.5				1	1	21204.2	0	5	0
3	1	1	50	2	1	5	1	3	34	20	30				1	1	21204.2	0	5	0
3	1	1	50	2	3	7	3	3	30	20	15				0	1	21204.2	0	5	0
3	1	1	50	2	4	17	3	3	27	20	30				1	1	21204.2	0	5	0
3	1	1	50	2	6	13	2	3	24	25.5	24.5				1	1	21204.2	0	5	0
3	2	1	50	2	3	7	3	1			28	3	1	2	0	0	21204.2	0	5	0
3	2	1	50	1	3	12	2	1			20	2	3	1	0	0	21204.2	0	5	0
3	2	1	50	2	3	14	1	1			30	1	2	3	0	1	21204.2	0	5	0
3	2	1	50	1	3	12	2	2	30		15				0	1	21204.2	0	5	0
3	2	1	50	2	3	7	3	3	30	15	20				1	1	21204.2	0	5	0
4	1	1	50	1	1	3	1	1			18.36	1	3	2	0	0	21204.2	0	5	0
4	1	1	50	2	1	10	2	1			20	2	1	3	0	0	21204.2	0	5	0
4	1	1	50	2	1	14	3	1			20	3	1	2	0	1	21204.2	0	5	0
4	1	1	50	2	2	13	2	1			40	2	1	3	0	0	21204.2	0	5	0
4	1	1	50	1	2	15	1	1			28	1	3	2	0	0	21204.2	0	5	0
4	1	1	50	2	2	17	3	1			0	3	1	2	0	1	21204.2	0	5	0
4	1	1	50	2	3	1	2	1			25	2	1	3	0	1	21204.2	0	5	0
4	1	1	50	2	3	5	1	1			30	1	3	2	0	0	21204.2	0	5	0
4	1	1	50	1	3	9	3	1			16.66	3	1	2	0	0	21204.2	0	5	0
4	1	1	50	2	4	4	2	1			15	2	1	3	0	1	21204.2	0	5	0
4	1	1	50	1	4	6	1	1			35	1	2	3	0	0	21204.2	0	5	0
4	1	1	50	2	4	8	3	1			29	3	1	2	0	0	21204.2	0	5	0
4	1	1	50	2	5	11	1	1			35	1	3	2	0	1	21204.2	0	5	0
4	1	1	50	2	5	16	2	1			34	2	3	1	0	0	21204.2	0	5	0
4	1	1	50	1	5	18	3	1			27	3	1	2	0	0	21204.2	0	5	0
4	1	1	50	2	6	2	3	1			50	3	2	1	0	1	21204.2	0	5	0
4	1	1	50	2	6	7	2	1			30	2	3	1	0	0	21204.2	0	5	0
4	1	1	50	1	6	12	1	1			16	1	3	2	0	0	21204.2	0	5	0
4	1	1	50	1	1	3	1	2	20		40.2				0	1	21204.2	0	5	0
4	1	1	50	1	2	15	1	2	0		40				1	1	21204.2	0	5	0
4	1	1	50	2	3	5	1	2	25		25				1	1	21204.2	0	5	0
4	1	1	50	1	4	6	1	2	15		15				1	1	21204.2	0	5	0
4	1	1	50	1	5	18	3	2	35		15				1	1	21204.2	0	5	0
4	1	1	50	2	6	7	2	2	50		25				0	1	21204.2	0	5	0
4	1	1	50	2	1	10	2	3	20	40.2	0				0	1	21204.2	0	5	0
4	1	1	50	2	2	13	2	3	0	40	10				1	1	21204.2	0	5	0
4	1	1	50	2	4	8	3	3	15	15	10				1	1	21204.2	0	5	0
4	1	1	50	1	6	12	1	3	50	25	19				0	1	21204.2	0	5	0
4	2	1	50	1	1	3	1	1			30	1	2	3	0	0	21204.2	0	5	0
4	2	1	50	2	1	10	2	1			22	2	1	3	0	0	21204.2	0	5	0
4	2	1	50	2	1	14	3	1			25	3	2	1	0	1	21204.2	0	5	0
4	2	1	50	2	6	2	3	1			40	3	2	1	0	1	21204.2	0	5	0
4	2	1	50	2	6	7	2	1			44	2	3	1	0	0	21204.2	0	5	0
4	2	1	50	1	6	12	1	1			20	1	2	3	0	0	21204.2	0	5	0
4	2	1	50	2	1	10	2	2	25		25				1	1	21204.2	0	5	0
4	2	1	50	2	6	7	2	2	40		44				0	1	21204.2	0	5	0
4	2	1	50	1	6	12	1	3	40	44	15				0	1	21204.2	0	5	0
4	3	1	50	2	6	2	3	1			35	3	2	1	0	0	21204.2	0	5	0
4	3	1	50	2	6	7	2	1			37	2	3	1	0	0	21204.2	0	5	0
4	3	1	50	1	6	12	1	1			18	1	3	2	0	1	21204.2	0	5	0
4	3	1	50	2	6	2	3	2	18		32				1	1	21204.2	0	5	0
5	1	1	50	2	1	11	3	1			40	3	1	2	0	1	21204.2	0	5	0
5	1	1	50	1	1	12	1	1			23	1	3	2	0	0	21204.2	0	5	0
5	1	1	50	2	1	13	2	1			40	2	3	1	0	0	21204.2	0	5	0
5	1	1	50	1	2	6	1	1			25	1	3	2	0	0	21204.2	0	5	0
5	1	1	50	2	2	10	2	1			30	2	1	3	0	0	21204.2	0	5	0
5	1	1	50	2	2	14	3	1			35	3	1	2	0	1	21204.2	0	5	0
5	1	1	50	1	3	9	1	1			16.66	1	2	3	0	1	21204.2	0	5	0
5	1	1	50	2	3	16	2	1			34	2	1	3	0	0	21204.2	0	5	0
5	1	1	50	2	3	17	3	1			0	3	1	2	0	0	21204.2	0	5	0
5	1	1	50	2	4	4	2	1			25	2	1	3	0	0	21204.2	0	5	0
5	1	1	50	2	4	8	3	1			29.5	3	1	2	0	1	21204.2	0	5	0
5	1	1	50	1	4	15	1	1			20	1	2	3	0	0	21204.2	0	5	0
5	1	1	50	2	5	2	2	1			33.5	2	1	3	0	0	21204.2	0	5	0
5	1	1	50	2	5	7	3	1			40	3	2	1	0	1	21204.2	0	5	0
5	1	1	50	1	5	18	1	1			34	1	3	2	0	0	21204.2	0	5	0
5	1	1	50	2	6	1	3	1			34	3	2	1	0	0	21204.2	0	5	0
5	1	1	50	1	6	3	2	1			22.3	2	3	1	0	0	21204.2	0	5	0
5	1	1	50	2	6	5	1	1			30	1	2	3	0	1	21204.2	0	5	0
5	1	1	50	1	1	12	1	2	40		19				0	1	21204.2	0	5	0
5	1	1	50	1	2	6	1	2	35		10				0	1	21204.2	0	5	0
5	1	1	50	2	3	16	2	2	16.66		33.34				1	1	21204.2	0	5	0
5	1	1	50	1	4	15	1	2	29.5		40				0	1	21204.2	0	5	0
5	1	1	50	2	5	2	2	2	40		50				0	1	21204.2	0	5	0
5	1	1	50	1	6	3	2	2	30		20				1	1	21204.2	0	5	0
5	1	1	50	2	1	13	2	3	40	19	31				1	1	21204.2	0	5	0
5	1	1	50	2	2	10	2	3	35	10	5				1	1	21204.2	0	5	0
5	1	1	50	2	4	4	2	3	29.5	40	20				1	1	21204.2	0	5	0
5	1	1	50	1	5	18	1	3	40	50	28				0	1	21204.2	0	5	0
5	2	1	50	2	5	2	2	1			33	2	1	3	0	0	21204.2	0	5	0
5	2	1	50	2	5	7	3	1			24	3	1	2	0	1	21204.2	0	5	0
5	2	1	50	1	5	18	1	1			25	1	2	3	0	0	21204.2	0	5	0
5	2	1	50	1	5	18	1	2	24		26				1	1	21204.2	0	5	0
6	1	1	50	2	1	2	1	1			25	1	3	2	0	1	21204.2	0	5	0
6	1	1	50	2	1	10	3	1			30	3	2	1	0	0	21204.2	0	5	0
